p.value	odds_ratio	overlap	adj_p.value	genes
Interleukin-20 family signaling R-HSA-8854691	0.038293934732037	2.42494573892916	8/26	0.122892506383103	STAT5B;STAT5A;STAT3;STAT2;TYK2;STAT1;JAK3;STAT4
Dissolution of Fibrin Clot R-HSA-75205	0.0389259757382804	3.4076830778361	5/13	0.124021055953657	PLAT;PLG;ANXA2;SERPINE2;SERPINF2
Downregulation of ERBB2:ERBB3 signaling R-HSA-1358803	0.0389259757382804	3.4076830778361	5/13	0.124021055953657	ERBB3;RPS27A;AKT1;UBA52;AKT2
GRB2 events in EGFR signaling R-HSA-179812	0.0389259757382804	3.4076830778361	5/13	0.124021055953657	SOS1;EREG;GRB2;NRAS;EGFR
Inhibition of replication initiation of damaged DNA by RB1/E2F1 R-HSA-113501	0.0389259757382804	3.4076830778361	5/13	0.124021055953657	TFDP1;E2F1;RB1;POLA2;PPP2R3B
NF-kB is activated and signals survival R-HSA-209560	0.0389259757382804	3.4076830778361	5/13	0.124021055953657	RPS27A;RELA;NFKB1;UBA52;NFKBIA
TICAM1-dependent activation of IRF3/IRF7 R-HSA-9013973	0.0389259757382804	3.4076830778361	5/13	0.124021055953657	TBK1;RPS27A;IRF7;IRF3;UBA52
Transport of inorganic cations/anions and amino acids/oligopeptides R-HSA-425393	0.0406446779522021	1.56254860318449	24/108	0.129341696984586	SLC4A7;SLC26A1;SLC12A7;SLC1A3;SRI;SLC7A2;SLC1A7;SLC9A8;SLC9A9;CALM1;SLC12A6;SLC12A2;SLC16A10;SLC6A20;SLC38A2;SLC9A4;SLC8B1;SLC20A2;SLC24A2;SLC8A1;SLC7A9;SLC24A1;SLC24A3;SLC6A6
HSF1 activation R-HSA-3371511	0.0411660146623809	2.23246883141073	9/31	0.130843835825101	RPA3;SERPINH1;HSF1;VCP;EEF1A1;TNFRSF21;HSP90AB1;HSPA6;DNAJB1
Aberrant regulation of mitotic cell cycle due to RB1 defects R-HSA-9687139	0.0429297831048358	2.09926759362114	10/36	0.136286655933295	CDKN1C;TFDP1;E2F3;CDC26;CCND2;E2F1;CCND3;E2F2;ANAPC16;RB1
ADP signalling through P2Y purinoceptor 12 R-HSA-392170	0.043258250435892	2.54555736806054	7/22	0.136512956785799	GNB4;GNAI3;P2RY12;GNG11;GNAI2;GNG2;GNB2
Chaperone Mediated Autophagy R-HSA-9613829	0.043258250435892	2.54555736806054	7/22	0.136512956785799	RPS27A;HSPA8;EEF1A1;UBA52;HSP90AB1;VIM;GFAP
E2F mediated regulation of DNA replication R-HSA-113510	0.043258250435892	2.54555736806054	7/22	0.136512956785799	TFDP1;CDK1;MCM8;POLA2;E2F1;PPP2R3B;RB1
NPAS4 regulates expression of target genes R-HSA-9768919	0.043258250435892	2.54555736806054	7/22	0.136512956785799	CDK5;MDM2;NAMPT;MAPK3;FOS;ARNT;MAPK1
SHC1 events in ERBB2 signaling R-HSA-1250196	0.043258250435892	2.54555736806054	7/22	0.136512956785799	ERBB3;NRAS;SOS1;GRB2;EGFR;EREG;PRKCA
Diseases associated with glycosaminoglycan metabolism R-HSA-3560782	0.0438840838250176	2.00166575501296	11/41	0.137832376889464	SDC3;GPC3;ACAN;PRELP;CHST3;DCN;VCAN;LUM;HSPG2;B3GAT3;GPC4
Neurexins and neuroligins R-HSA-6794361	0.0437573630559295	1.82049678720704	14/56	0.137832376889464	SYT2;DLGAP4;DLGAP2;NRXN2;DLGAP3;SYT1;DLG2;GRIN1;HOMER2;EPB41L3;SHANK2;DLG3;HOMER1;NRXN1
Oncogenic MAPK signaling R-HSA-6802957	0.043848178571955	1.64823555857204	19/82	0.137832376889464	CAMK2D;NRAS;VWF;RAF1;AKAP9;SPRED1;MAP3K11;BRAF;PPP1CB;CALM1;VCL;IQGAP1;SRC;MAPK3;YWHAB;PAPSS1;MAPK1;FN1;SPRED2
Signaling by FGFR4 R-HSA-5654743	0.0438840838250176	2.00166575501296	11/41	0.137832376889464	NRAS;SOS1;SRC;MAPK3;GRB2;BRAF;GAB1;RPS27A;CBL;UBA52;MAPK1
Respiratory Syncytial Virus Infection Pathway R-HSA-9820952	0.0451590706089078	1.51283703588531	26/120	0.14166923569272	SEC11A;IRF3;EGFR;RBX1;HSPA8;EP300;H2BC15;UBE2L6;SDC3;SPCS3;PPP1CB;SPCS2;HSP90AB1;SEC11C;STAT2;RPS27A;TYK2;HSPG2;OAS2;FURIN;GPC3;TLR4;LY96;UBA52;GPC4;RAB5C
AURKA Activation by TPX2 R-HSA-8854518	0.0465761584213976	1.68871591498769	17/72	0.145942295691132	CDK1;CEP43;TUBB4B;CKAP5;DCTN1;CEP250;MAPRE1;AURKA;PRKACA;CEP78;DYNLL1;TUBA1A;CEP164;CCP110;AKAP9;ODF2;HAUS4
Fatty acid metabolism R-HSA-8978868	0.0467470254094501	1.40776159315395	36/176	0.146304959241369	HADH;CYP2C19;ACOT4;CYP4F3;THEM5;GPX1;PECR;DPEP1;CBR4;CYP4F11;RXRA;HAO2;ELOVL5;MMAA;ACSBG1;PON1;ACAD10;PRKAA2;ACADL;MCAT;EPHX2;PRKAG2;PCCB;ACADS;HSD17B8;ELOVL7;ACSF2;MMUT;MCEE;DBI;ACACB;ACSF3;NDUFAB1;GPX4;ELOVL2;ACAD11
Phosphorylation of CD3 and TCR zeta chains R-HSA-202427	0.0472617459637444	2.29713685714747	8/27	0.147567851515033	HLA-DRA;HLA-DPB1;HLA-DRB1;CD3D;PTPRC;HLA-DQA1;CD3E;HLA-DPA1
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554	0.0472617459637444	2.29713685714747	8/27	0.147567851515033	BRIP1;ATM;NBN;BRCA1;KAT5;DNA2;RAD50;RAD51AP1
Membrane Trafficking R-HSA-199991	0.0479996765654771	1.20500780476874	113/629	0.149695818572005	CHMP2B;COPB1;DAB2;EGFR;HSPA8;AKT1;SEC13;PLA2G6;ULK1;COPS8;ITSN1;RACGAP1;AP2S1;SYT2;CD59;ARFGAP1;YWHAB;CAPZA1;CTSC;ARPC5;SORT1;AP1M1;CHMP3;PACSIN3;SEC23A;SPTBN2;RAC1;CNIH1;SYT1;CBL;SCARB2;EPS15L1;DCTN1;GALNT1;FCHO2;REPS2;TRAPPC3;AP2M1;COPS4;ARPC3;YWHAQ;CTSZ;AP1S2;ARF6;TUBA1A;PRKAA2;CALM1;COPS5;SEC16A;REPS1;AP1S1;SRC;FTL;RPS27A;ARF1;STON1;TUBA1B;TMED2;GRB2;CLTC;UBA52;GNS;LMAN2;TBC1D14;CUX1;GJA1;MAN2A2;TRIP10;TMED3;GAK;CD3D;AKT2;KIF2A;DNM2;ARFGAP2;ANK1;PRKAG2;RAB1A;APP;ARPC4;EREG;VAMP7;SCFD1;CLTB;NEDD8;BIN1;VAMP8;ARF4;COG1;DYNLL1;HGS;TUBB4B;ARPC1A;SEC22B;ANK2;COPZ2;TMED7;SYNJ2;ARPC2;CLTA;PREB;KLC1;CYTH2;M6PR;TACR1;ACTR3;COPS3;VAMP2;TRAPPC6A;KIF5B;EPN1;COPS7A;RAB5C
IRAK4 deficiency (TLR2/4) R-HSA-5603041	0.0483679437073969	2.72651679449845	6/18	0.150667280046281	LY96;CD36;BTK;S100A8;S100A9;TLR4
Gap-filling DNA repair synthesis and ligation in TC-NER R-HSA-6782210	0.0490157637416008	1.74312208424805	15/62	0.152506256705989	POLR2F;RPA3;POLE3;PRPF19;ERCC6;POLR2L;RPS27A;RBX1;POLR2K;POLE;UBA52;LIG3;POLD2;PCNA;UVSSA
Regulation of Expression and Function of Type II Classical Cadherins R-HSA-9764260	0.0496654030409562	2.1352072619266	9/32	0.154166058094383	JUP;CTNNB1;CDH11;SNAI1;ZEB2;CDH8;SP1;ADAM19;CTNND1
Regulation of Homotypic Cell-Cell Adhesion R-HSA-9759476	0.0496654030409562	2.1352072619266	9/32	0.154166058094383	JUP;CTNNB1;CDH11;SNAI1;ZEB2;CDH8;SP1;ADAM19;CTNND1
HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand R-HSA-3371497	0.0500312734159117	1.77797598971078	14/57	0.155120326689053	TUBB4B;DCTN1;NR3C1;TUBA1B;DYNLL1;PGR;CAPZA1;TUBA1A;HSPA8;HSPA2;HSP90AB1;DNAJA1;DNAJA4;DNAJB1
Meiotic synapsis R-HSA-1221632	0.0505977743602816	1.63913290832164	18/78	0.156693690959378	H2BC21;H2BC12;H2BC15;SMC1A;H2BC3;H2BC13;H2AC7;SYCP3;H2BC14;H2AC6;H2AC8;H2AX;H2BC17;H3-4;BRCA1;H4C9;HSPA2;H2BC8
HDR through Single Strand Annealing (SSA) R-HSA-5685938	0.050945519714626	2.02134579756017	10/37	0.157586724152235	BRIP1;RPA3;ATM;ABL1;NBN;BRCA1;RAD52;KAT5;DNA2;RAD50
Activated NTRK2 signals through CDK5 R-HSA-9032845	0.0517376449212652	5.44855503958426	3/6	0.15874186083357	RAC1;CDK5;NTRK2
Activation of TRKA receptors R-HSA-187015	0.0517376449212652	5.44855503958426	3/6	0.15874186083357	ADORA2A;NTRK2;NTRK1
MET activates PI3K/AKT signaling R-HSA-8851907	0.0517376449212652	5.44855503958426	3/6	0.15874186083357	GAB1;GRB2;HGF
Metal sequestration by antimicrobial proteins R-HSA-6799990	0.0517376449212652	5.44855503958426	3/6	0.15874186083357	LCN2;S100A8;S100A9
PTK6 promotes HIF1A stabilization R-HSA-8857538	0.0517376449212652	5.44855503958426	3/6	0.15874186083357	HIF1A;LRRK2;EGFR
RUNX1 regulates estrogen receptor mediated transcription R-HSA-8931987	0.0517376449212652	5.44855503958426	3/6	0.15874186083357	CBFB;ESR1;RUNX1
RUNX1 regulates transcription of genes involved in WNT signaling R-HSA-8939256	0.0517376449212652	5.44855503958426	3/6	0.15874186083357	CBFB;ESR1;RUNX1
Signaling by FGFR2 R-HSA-5654738	0.0522733291351297	1.65838728163757	17/73	0.160200248873712	FGF5;POLR2F;HNRNPH1;NRAS;SOS1;SRC;MAPK3;GRB2;BRAF;RPS27A;GAB1;POLR2K;CBL;POLR2L;UBA52;NCBP1;MAPK1
AKT phosphorylates targets in the cytosol R-HSA-198323	0.0530254209823646	3.02878394889405	5/14	0.161202138931496	AKT1;GSK3B;AKT2;MDM2;GSK3A
Formation of axial mesoderm R-HSA-9796292	0.0530254209823646	3.02878394889405	5/14	0.161202138931496	TEAD4;CTNNB1;SMAD2;FOXA2;SMAD3
Methylation R-HSA-156581	0.0530254209823646	3.02878394889405	5/14	0.161202138931496	TRMT112;MAT2B;AHCY;GSTO1;MAT1A
Prolonged ERK activation events R-HSA-169893	0.0530254209823646	3.02878394889405	5/14	0.161202138931496	MAPK3;MAPK1;BRAF;YWHAB;NTRK1
Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7  R-HSA-9824878	0.0530254209823646	3.02878394889405	5/14	0.161202138931496	TBK1;TLR4;RPS27A;LY96;UBA52
Removal of the Flap Intermediate R-HSA-69166	0.0530254209823646	3.02878394889405	5/14	0.161202138931496	POLD2;PCNA;RPA3;POLA2;DNA2
SHC1 events in EGFR signaling R-HSA-180336	0.0530254209823646	3.02878394889405	5/14	0.161202138931496	SOS1;EREG;GRB2;NRAS;EGFR
Class I MHC mediated antigen processing & presentation R-HSA-983169	0.0535263637747979	1.25684290951042	71/381	0.162538866657109	LTN1;SEC13;NCF4;ITCH;UBE2A;HLA-A;PJA2;FCGR1A;SEC23A;PSMA5;SEC61G;LY96;PSME1;CBLB;ASB2;RBX1;UBA3;SEC61B;BTBD6;PSMB8;RPS27A;RNF7;BTK;BTRC;UBE2L3;UBA52;PSMA1;FBXO40;HLA-F;SKP1;ASB5;FBXO32;PSMA4;CUL7;PSME2;UBE2F;PSMD10;UBE2V2;S100A9;PSMC4;PSMC2;CANX;VAMP8;UBE2B;UBE2D2;CD36;NCF2;KLHL41;HECTD1;CDC26;S100A8;TRIM63;UBE2L6;CALR;PSMA6;FBXW11;SEC22B;PSMB3;PSMB9;HLA-E;UBE2O;KBTBD13;HLA-B;PSMD6;TAP1;TLR4;PSMD8;ITGAV;UBR4;PSMB10;PSMC5
RHOBTB1 GTPase cycle R-HSA-9013422	0.0541351986214964	2.38624402061207	7/23	0.16401234833499	CPSF7;RHOBTB1;CCT2;ROCK2;PDE5A;COPS4;VIM
Response of Mtb to phagocytosis R-HSA-9637690	0.0541351986214964	2.38624402061207	7/23	0.16401234833499	HGS;MAPK3;MAPK1;RPS27A;UBA52;PGK1;GSK3A
Activation of Ca-permeable Kainate Receptor R-HSA-451308	0.0556692488107468	3.63351271663898	4/10	0.166756417995172	CALM1;DLG3;NCALD;DLG1
Activation of PPARGC1A (PGC-1alpha) by phosphorylation R-HSA-2151209	0.0556692488107468	3.63351271663898	4/10	0.166756417995172	MAPK14;MAPK12;PRKAA2;PRKAG2
Adenylate cyclase activating pathway R-HSA-170660	0.0556692488107468	3.63351271663898	4/10	0.166756417995172	ADCY1;ADCY3;ADCY7;ADCY4
CaMK IV-mediated phosphorylation of CREB R-HSA-111932	0.0556692488107468	3.63351271663898	4/10	0.166756417995172	KPNA2;CAMK2D;CREB1;CALM1
Ionotropic activity of kainate receptors R-HSA-451306	0.0556692488107468	3.63351271663898	4/10	0.166756417995172	CALM1;DLG3;NCALD;DLG1
MET receptor recycling R-HSA-8875656	0.0556692488107468	3.63351271663898	4/10	0.166756417995172	GAB1;ARF6;GRB2;HGF
Nef mediated downregulation of MHC class I complex cell surface expression R-HSA-164940	0.0556692488107468	3.63351271663898	4/10	0.166756417995172	AP1S2;AP1S1;HLA-A;AP1M1
Negative regulation of activity of TFAP2 (AP-2) family transcription factors R-HSA-8866904	0.0556692488107468	3.63351271663898	4/10	0.166756417995172	WWOX;TFAP2A;SUMO1;TFAP2C
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation R-HSA-2892245	0.0556692488107468	3.63351271663898	4/10	0.166756417995172	CDX2;GATA6;SOX2;NANOG
Regulation of CDH11 gene transcription R-HSA-9762293	0.0556692488107468	3.63351271663898	4/10	0.166756417995172	SNAI1;CDH11;SP1;ZEB2
Adrenaline,noradrenaline inhibits insulin secretion R-HSA-400042	0.0574931160370926	2.18207455108455	8/28	0.171445764002746	ADRA2A;GNB4;CACNA1D;GNG11;GNAI2;GNG2;CACNB2;GNB2
Notch-HLH transcription pathway R-HSA-350054	0.0574931160370926	2.18207455108455	8/28	0.171445764002746	NCOR2;MAMLD1;HDAC7;NOTCH1;NCOR1;HDAC3;HDAC4;MAML3
PD-1 signaling R-HSA-389948	0.0574931160370926	2.18207455108455	8/28	0.171445764002746	HLA-DRA;HLA-DPB1;HLA-DRB1;CD3D;CD274;HLA-DQA1;CD3E;HLA-DPA1
Platelet calcium homeostasis R-HSA-418360	0.0574931160370926	2.18207455108455	8/28	0.171445764002746	ATP2B4;ATP2B2;ATP2A1;SLC8A1;CALM1;STIM1;SRI;ATP2A2
Cargo concentration in the ER R-HSA-5694530	0.0592428625510102	2.04606593270087	9/33	0.176070052867168	CTSZ;PREB;SEC23A;CD59;TMED2;CNIH1;SEC22B;CTSC;LMAN2
Negative regulation of FGFR1 signaling R-HSA-5654726	0.0592428625510102	2.04606593270087	9/33	0.176070052867168	FGF5;SRC;MAPK3;GRB2;BRAF;RPS27A;CBL;UBA52;MAPK1
Signaling by NOTCH2 R-HSA-1980145	0.0592428625510102	2.04606593270087	9/33	0.176070052867168	MAMLD1;HES1;RPS27A;MDK;EP300;UBA52;GZMB;CREB1;MAML3
Diseases of mitotic cell cycle R-HSA-9675126	0.059897547044688	1.94900426082381	10/38	0.177816655320584	CDKN1C;TFDP1;E2F3;CDC26;CCND2;E2F1;CCND3;E2F2;ANAPC16;RB1
Loss of Nlp from mitotic centrosomes R-HSA-380259	0.0604747446480118	1.64875477503308	16/69	0.179129433365874	CDK1;CEP43;TUBB4B;CKAP5;DCTN1;CEP250;MAPRE1;PRKACA;CEP78;DYNLL1;TUBA1A;CEP164;CCP110;AKAP9;ODF2;HAUS4
Loss of proteins required for interphase microtubule organization from the centrosome R-HSA-380284	0.0604747446480118	1.64875477503308	16/69	0.179129433365874	CDK1;CEP43;TUBB4B;CKAP5;DCTN1;CEP250;MAPRE1;PRKACA;CEP78;DYNLL1;TUBA1A;CEP164;CCP110;AKAP9;ODF2;HAUS4
Assembly of active LPL and LIPC lipase complexes R-HSA-8963889	0.061722493711936	2.51675645079056	6/19	0.182215237276394	FURIN;LPL;MBTPS2;MBTPS1;CREB3L3;PCSK6
GABA synthesis, release, reuptake and degradation R-HSA-888590	0.061722493711936	2.51675645079056	6/19	0.182215237276394	ABAT;SYT1;HSPA8;SLC6A13;SLC6A1;VAMP2
Signaling by FLT3 fusion proteins R-HSA-9703465	0.061722493711936	2.51675645079056	6/19	0.182215237276394	STAT5B;NRAS;STAT5A;SOS1;GRB2;MYO18A
Activation of BIM and translocation to mitochondria  R-HSA-111446	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	DYNLL1;MAPK8
Defective factor XII causes hereditary angioedema R-HSA-9657688	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	KLKB1;F12
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate R-HSA-880009	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	L2HGDH;ADHFE1
Loss of Function of TGFBR2 in Cancer R-HSA-3642278	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	TGFB1;TGFBR2
MET activates STAT3 R-HSA-8875791	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	STAT3;HGF
Mitochondrial transcription initiation R-HSA-163282	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	TFB2M;TFAM
Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes R-HSA-170145	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	CCNA2;CDK1
RHOQ GTPase cycle R-HSA-9013406	0.0643847192855128	1.69860293361382	14/59	0.188318658638814	IQGAP3;GJA1;IQGAP1;LAMTOR1;JUP;SLC4A7;ARHGAP32;ARHGEF7;CDC42;ITSN1;ARHGAP5;PLEKHG3;PREX1;TRIP10
Regulation of gap junction activity R-HSA-191650	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	SRC;GJA1
STAT6-mediated induction of chemokines R-HSA-3249367	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	TBK1;STAT6
Signalling to STAT3 R-HSA-198745	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	STAT3;NTRK1
TGFBR2 Kinase Domain Mutants in Cancer R-HSA-3645790	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	TGFB1;TGFBR2
The AIM2 inflammasome R-HSA-844615	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	PYCARD;CASP1
Toxicity of botulinum toxin type G (botG) R-HSA-5250989	0.0647833215287255	10.8899379855255	2/3	0.188318658638814	SYT1;VAMP2
Translocation of ZAP-70 to Immunological synapse R-HSA-202430	0.0665712384388552	2.24565513324189	7/24	0.193092969198603	HLA-DRA;HLA-DPB1;HLA-DRB1;CD3D;HLA-DQA1;CD3E;HLA-DPA1
mTORC1-mediated signalling R-HSA-166208	0.0665712384388552	2.24565513324189	7/24	0.193092969198603	EEF2K;LAMTOR1;LAMTOR2;YWHAB;RPS6;LAMTOR3;LAMTOR5
Late SARS-CoV-2 Infection Events R-HSA-9772573	0.067569458789971	1.61805351848589	16/70	0.195774392607623	FURIN;RPN1;ANO1;GALNT1;MAGT1;ST3GAL1;DDOST;MGAT5;RPS27A;GSK3B;CANX;UBA52;SUMO1;ANO5;RPN2;GSK3A
FCERI mediated NF-kB activation R-HSA-2871837	0.0677830476749817	1.41756429067425	28/136	0.195965368768411	NFKB1;NFKBIA;SKP1;RASGRP1;PSMA4;PSMA6;FBXW11;PSME2;PSMD10;PSMB3;PSMC4;FCER1G;PSMB8;PSMB9;PSMC2;RPS27A;PSMD6;PSMA5;UBE2D2;BTRC;PSMD8;PRKCQ;UBA52;PSMB10;PSME1;RELA;PSMC5;PSMA1
TP53 Regulates Transcription of Cell Cycle Genes R-HSA-6791312	0.0677450917346657	1.77019027214489	12/49	0.195965368768411	TFDP1;CDK1;RGCC;AURKA;E2F4;RBL2;E2F1;EP300;PCNA;BAX;CCNA2;TP53
Downregulation of ERBB2 signaling R-HSA-8863795	0.0690217803795788	2.07798658667112	8/29	0.19868091662408	ERBB3;EGFR;AKT2;EREG;RPS27A;AKT1;UBA52;PTPN18
EPHA-mediated growth cone collapse R-HSA-3928663	0.0690217803795788	2.07798658667112	8/29	0.19868091662408	MYH10;RHOA;SRC;ROCK2;MYL9;MYH14;EPHA3;NGEF
SUMOylation of transcription cofactors R-HSA-3899300	0.0690098269221221	1.81907639824744	11/44	0.19868091662408	NCOR2;PHC3;SIN3A;MBD1;HIPK2;EP300;NCOA2;SUMO1;NRIP1;PIAS1;NCOA1
Translation of Structural Proteins R-HSA-9683701	0.0690217803795788	2.07798658667112	8/29	0.19868091662408	GALNT1;ST3GAL1;RPS27A;GSK3B;CANX;UBA52;SUMO1;GSK3A
ERBB2 Regulates Cell Motility R-HSA-6785631	0.0697055132848483	2.72552613977321	5/15	0.199555228327189	ERBB3;EGFR;RHOA;EREG;DIAPH1
InlB-mediated entry of Listeria monocytogenes into host cell R-HSA-8875360	0.0697055132848483	2.72552613977321	5/15	0.199555228327189	RPS27A;HGS;CBL;GRB2;UBA52
Negative regulation of FGFR2 signaling R-HSA-5654727	0.0699270393158574	1.96407348899649	9/34	0.199555228327189	FGF5;SRC;MAPK3;GRB2;BRAF;RPS27A;CBL;UBA52;MAPK1
Phase 2 - plateau phase R-HSA-5576893	0.0697055132848483	2.72552613977321	5/15	0.199555228327189	CACNG8;CACNB1;CACNB2;AKAP9;CACNG6
Processive synthesis on the lagging strand R-HSA-69183	0.0697055132848483	2.72552613977321	5/15	0.199555228327189	POLD2;PCNA;RPA3;POLA2;DNA2
RAF activation R-HSA-5673000	0.0699270393158574	1.96407348899649	9/34	0.199555228327189	CAMK2D;NRAS;SRC;MAP3K11;BRAF;YWHAB;PPP1CB;CALM1;RAF1
Transcriptional Regulation by NPAS4 R-HSA-9634815	0.0699270393158574	1.96407348899649	9/34	0.199555228327189	CDK5;NR3C1;MDM2;NAMPT;MAPK3;FOS;SRF;ARNT;MAPK1
Transcriptional and post-translational regulation of MITF-M expression and activity R-HSA-9856649	0.0698112102356486	1.88144924850807	10/39	0.199555228327189	RPS6KA1;WNT3A;QARS1;PAX3;SOX2;CTNNB1;MAPK3;GSK3B;CREB1;MAPK1
Signaling by BRAF and RAF1 fusions R-HSA-6802952	0.0700489406431257	1.63802385987052	15/65	0.199688387182444	CAMK2D;NRAS;FN1;IQGAP1;SRC;MAPK3;MAPK1;BRAF;YWHAB;VWF;CALM1;PAPSS1;RAF1;VCL;AKAP9
Cleavage of the damaged pyrimidine  R-HSA-110329	0.0724976196079749	1.66150427885293	14/60	0.206005013318593	H2BC13;H2BC21;H2AC6;H2BC17;H2BC12;H3-4;H2AC7;H2BC15;H2AC8;H4C9;H2AX;H2BC14;H2BC8;H2BC3
Depyrimidination R-HSA-73928	0.0724976196079749	1.66150427885293	14/60	0.206005013318593	H2BC13;H2BC21;H2AC6;H2BC17;H2BC12;H3-4;H2AC7;H2BC15;H2AC8;H4C9;H2AX;H2BC14;H2BC8;H2BC3
Recognition and association of DNA glycosylase with site containing an affected pyrimidine R-HSA-110328	0.0724976196079749	1.66150427885293	14/60	0.206005013318593	H2BC13;H2BC21;H2AC6;H2BC17;H2BC12;H3-4;H2AC7;H2BC15;H2AC8;H4C9;H2AX;H2BC14;H2BC8;H2BC3
Potential therapeutics for SARS R-HSA-9679191	0.0731805504305497	1.37826160734226	31/154	0.207723188067036	CD79B;MTA1;TBK1;RBX1;ATP1A4;AP2M1;ATP1A2;JAK3;ATP1B3;IFNGR1;ATP1A1;SYK;VEGFA;ITGB1;SOS1;BRMS1;ROCK2;HSP90AB1;FXYD2;AP2S1;NR3C1;STAT2;ITGA4;TYK2;SAP18;NFE2L2;FURIN;BTK;GRB2;CD79A;GATAD2A
Ion transport by P-type ATPases R-HSA-936837	0.0748691263669018	1.68949755027889	13/55	0.21228916813863	ATP2B4;CAMK2D;ATP2B2;ATP2A1;SLN;ATP1A4;CALM1;ATP1A2;FXYD2;SRI;ATP1B3;ATP2A2;ATP1A1
Activated NTRK2 signals through FRS2 and FRS3 R-HSA-9028731	0.0770448122271767	3.11417374305347	4/11	0.215465681402452	SOS1;GRB2;NRAS;NTRK2
Aspartate and asparagine metabolism R-HSA-8963693	0.0770448122271767	3.11417374305347	4/11	0.215465681402452	ASNS;SLC25A12;ASPG;ASPA
Defective B3GALT6 causes EDSP2 and SEMDJL1 R-HSA-4420332	0.0770380765140389	2.3366928188122	6/20	0.215465681402452	SDC3;GPC3;DCN;VCAN;HSPG2;GPC4
Defective B4GALT7 causes EDS, progeroid type R-HSA-3560783	0.0770380765140389	2.3366928188122	6/20	0.215465681402452	SDC3;GPC3;DCN;VCAN;HSPG2;GPC4
Endosomal/Vacuolar pathway R-HSA-1236977	0.0770448122271767	3.11417374305347	4/11	0.215465681402452	HLA-B;HLA-E;HLA-F;HLA-A
G beta:gamma signalling through CDC42 R-HSA-8964616	0.0770380765140389	2.3366928188122	6/20	0.215465681402452	GNB4;ARHGEF6;CDC42;GNG11;GNG2;GNB2
Interleukin-27 signaling R-HSA-9020956	0.0770448122271767	3.11417374305347	4/11	0.215465681402452	STAT3;TYK2;STAT1;CANX
Interleukin-6 signaling R-HSA-1059683	0.0770448122271767	3.11417374305347	4/11	0.215465681402452	STAT3;TYK2;STAT1;CBL
MET activates RAP1 and RAC1 R-HSA-8875555	0.0770448122271767	3.11417374305347	4/11	0.215465681402452	GAB1;RAC1;GRB2;HGF
Pexophagy R-HSA-9664873	0.0770448122271767	3.11417374305347	4/11	0.215465681402452	ATM;RPS27A;USP30;UBA52
Regulation of gene expression by Hypoxia-inducible Factor R-HSA-1234158	0.0770448122271767	3.11417374305347	4/11	0.215465681402452	EP300;HIF1A;ARNT;VEGFA
Signaling by FGFR4 in disease R-HSA-5655291	0.0770448122271767	3.11417374305347	4/11	0.215465681402452	SOS1;GAB1;GRB2;NRAS
Type I hemidesmosome assembly R-HSA-446107	0.0770448122271767	3.11417374305347	4/11	0.215465681402452	PLEC;CD151;LAMA3;LAMC2
Cell-Cell communication R-HSA-1500931	0.0784374193005157	1.36700201317396	31/155	0.219129379814283	PARD6A;JUP;CD151;PTK2;ITGB1;ARHGEF6;CTNNB1;CDH11;LAMC2;FYB1;CD47;CDH8;ACTN3;CDH2;PTK2B;SP1;ADAM19;ACTN2;CTNND1;CDH1;IQGAP1;CLDN5;LAMA3;SRC;CDH5;PLEC;GRB2;SNAI1;ZEB2;TYROBP;CDH6
ADP signalling through P2Y purinoceptor 1 R-HSA-418592	0.0805835526813736	2.12070876199619	7/25	0.221396220306797	GNB4;SRC;GNAQ;GNG11;GNG2;MAPK14;GNB2
ARMS-mediated activation R-HSA-170984	0.0802975638701865	4.08620113861648	3/7	0.221396220306797	BRAF;YWHAB;NTRK1
Activated NTRK2 signals through FYN R-HSA-9032500	0.0802975638701865	4.08620113861648	3/7	0.221396220306797	RAC1;SRC;NTRK2
Activated NTRK2 signals through PI3K R-HSA-9028335	0.0802975638701865	4.08620113861648	3/7	0.221396220306797	GAB1;GRB2;NTRK2
Cation-coupled Chloride cotransporters R-HSA-426117	0.0802975638701865	4.08620113861648	3/7	0.221396220306797	SLC12A7;SLC12A2;SLC12A6
FLT3 signaling by CBL mutants R-HSA-9706377	0.0802975638701865	4.08620113861648	3/7	0.221396220306797	RPS27A;CBL;UBA52
