p.value	odds_ratio	overlap	adj_p.value	genes
CLEC7A (Dectin-1) signaling R-HSA-5607764	0.0361314036844761	2.25492651618144	8/91	0.336465773258244	BTRC;NFKB1;NFKBIA;RELA;NFATC1;NFATC2;RELB;NFKB2
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling R-HSA-6811558	0.0360392200146367	2.63668899691593	6/59	0.336465773258244	MAPK3;MAPK1;CD86;ESR2;ESR1;PIP4K2A
Myogenesis R-HSA-525793	0.0374150685455859	4.61794996695072	3/18	0.347201370349598	CTNNB1;TCF4;TCF3
Transcriptional regulation by RUNX3 R-HSA-8878159	0.0382075940849691	2.22747157395392	8/92	0.353320399656822	TP53;CTNNB1;SMAD4;MYC;TCF7L2;SMAD3;RUNX1;CBFB
SARS-CoV-1 Infection R-HSA-9678108	0.0384073449218225	2.10927123068407	9/109	0.353934352161517	TBK1;IRF3;NFKB1;NFKBIA;RELA;SP1;SMAD4;SMAD3;RUNX1
Defective SLC1A3 causes episodic ataxia 6 (EA6) R-HSA-5619062	0.0420375865479724	Inf	1/1	0.369429651318936	SLC1A3
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658	0.0416283384917441	7.66648964290872	2/8	0.369429651318936	MAPK3;MAPK1
IFNG signaling activates MAPKs R-HSA-9732724	0.0416283384917441	7.66648964290872	2/8	0.369429651318936	MAPK3;MAPK1
Intracellular metabolism of fatty acids regulates insulin secretion R-HSA-434313	0.0420375865479724	Inf	1/1	0.369429651318936	CD36
Loss of Function of TP53 in Cancer R-HSA-9723907	0.0420375865479724	Inf	1/1	0.369429651318936	TP53
Loss of function of TP53 in cancer due to loss of tetramerization ability R-HSA-9723905	0.0420375865479724	Inf	1/1	0.369429651318936	TP53
MPS IIID - Sanfilippo syndrome D R-HSA-2206305	0.0420375865479724	Inf	1/1	0.369429651318936	GNS
NFE2L2 regulating TCA cycle genes R-HSA-9818025	0.0420375865479724	Inf	1/1	0.369429651318936	NFE2L2
Prolonged ERK activation events R-HSA-169893	0.0416283384917441	7.66648964290872	2/8	0.369429651318936	MAPK3;MAPK1
SARS-CoV-2 targets PDZ proteins in cell-cell junction R-HSA-9705677	0.0420375865479724	Inf	1/1	0.369429651318936	GJA1
STING mediated induction of host immune responses R-HSA-1834941	0.0416283384917441	7.66648964290872	2/8	0.369429651318936	TBK1;IRF3
Signal attenuation R-HSA-74749	0.0416283384917441	7.66648964290872	2/8	0.369429651318936	MAPK3;MAPK1
Signaling by TGF-beta Receptor Complex in Cancer R-HSA-3304351	0.0416283384917441	7.66648964290872	2/8	0.369429651318936	SMAD4;SMAD3
Tandem pore domain halothane-inhibited K+ channel (THIK) R-HSA-1299287	0.0420375865479724	Inf	1/1	0.369429651318936	KCNK13
NFE2L2 regulating anti-oxidant/detoxification enzymes R-HSA-9818027	0.0430957441870833	4.32849409753674	3/19	0.37623718773855	ATF4;MAFK;NFE2L2
Vasopressin regulates renal water homeostasis via Aquaporins R-HSA-432040	0.0430957441870833	4.32849409753674	3/19	0.37623718773855	GNG11;GNG2;GNB2
KEAP1-NFE2L2 pathway R-HSA-9755511	0.0466811487854879	2.0259161112144	9/113	0.406202520907164	BTRC;CCL2;ATF4;NFKB1;RELA;SP1;MYC;MAFK;NFE2L2
Non-integrin membrane-ECM interactions R-HSA-3000171	0.0477140071131635	3.19325539776702	4/33	0.413833251236392	COL1A2;ITGAV;COL4A2;COL4A1
RHOV GTPase cycle R-HSA-9013424	0.0491813106594698	4.07310741927283	3/20	0.425170027655482	IQGAP1;TPM3;TPM4
Estrogen-dependent gene expression R-HSA-9018519	0.0494633777926953	1.9217397058668	10/132	0.426220145005887	JUN;SP1;FOS;ATF2;MYC;ESR1;RUNX1;CBFB;MYB;JUND
Interleukin-1 signaling R-HSA-9020702	0.0497904011054168	2.09957231563459	8/97	0.427649593960441	BTRC;TP53;NFKB1;NFKBIB;NFKBIA;RELA;APP;NFKB2
Apoptotic factor-mediated response R-HSA-111471	0.0520696708188154	6.56937652801641	2/9	0.430507496427215	MAPK3;MAPK1
CLEC7A (Dectin-1) induces NFAT activation R-HSA-5607763	0.0520696708188154	6.56937652801641	2/9	0.430507496427215	NFATC1;NFATC2
Calcineurin activates NFAT R-HSA-2025928	0.0520696708188154	6.56937652801641	2/9	0.430507496427215	NFATC1;NFATC2
Cellular response to chemical stress R-HSA-9711123	0.0503925960238258	1.79771540886697	12/169	0.430507496427215	BTRC;CCL2;ATF4;NFKB1;RELA;SP1;NCF4;NCF2;STAT3;MYC;MAFK;NFE2L2
Formation of annular gap junctions R-HSA-196025	0.0520696708188154	6.56937652801641	2/9	0.430507496427215	DAB2;GJA1
Gap junction degradation R-HSA-190873	0.0520696708188154	6.56937652801641	2/9	0.430507496427215	DAB2;GJA1
Interleukin-15 signaling R-HSA-8983432	0.0520696708188154	6.56937652801641	2/9	0.430507496427215	STAT3;STAT5A
Negative regulation of the PI3K/AKT network R-HSA-199418	0.0505882326594439	2.40627814032023	6/64	0.430507496427215	MAPK3;MAPK1;CD86;ESR2;ESR1;PIP4K2A
Regulated proteolysis of p75NTR R-HSA-193692	0.0520696708188154	6.56937652801641	2/9	0.430507496427215	NFKB1;RELA
Regulation of innate immune responses to cytosolic DNA R-HSA-3134975	0.0520696708188154	6.56937652801641	2/9	0.430507496427215	TBK1;IRF3
Signaling by Leptin R-HSA-2586552	0.0520696708188154	6.56937652801641	2/9	0.430507496427215	STAT3;STAT5A
TFAP2 (AP-2) family regulates transcription of growth factors and their receptors R-HSA-8866910	0.0520696708188154	6.56937652801641	2/9	0.430507496427215	TFAP2A;ESR1
Signaling by SCF-KIT R-HSA-1433557	0.052369540814074	3.08608023123214	4/34	0.431642115902337	NRAS;STAT1;STAT3;STAT5A
FOXO-mediated transcription R-HSA-9614085	0.0531160270100416	2.63681989488116	5/49	0.436439429364243	STK11;NFYC;NFYB;SMAD4;SMAD3
Regulation of RUNX2 expression and activity R-HSA-8939902	0.0538740774186916	2.36489429620719	6/65	0.441301856386443	STAT1;ESR1;TWIST1;DLX5;CBFB;RUNX2
Aquaporin-mediated transport R-HSA-445717	0.0556624322311493	3.84623491192353	3/21	0.451767875050368	GNG11;GNG2;GNB2
Negative regulation of MAPK pathway R-HSA-5675221	0.0556624322311493	3.84623491192353	3/21	0.451767875050368	NRAS;MAPK3;MAPK1
Signalling to ERKs R-HSA-187687	0.0556624322311493	3.84623491192353	3/21	0.451767875050368	NRAS;MAPK3;MAPK1
Transcriptional regulation by RUNX1 R-HSA-8878171	0.0565293885189558	1.71902370713566	13/191	0.45740547905277	NFATC2;ESR1;RUNX1;TCF3;CBFB;GATA2;TAL1;MYB;SPI1;GATA1;RUNX2;ELF1;LMO2
Integrin cell surface interactions R-HSA-216083	0.0570958245922527	2.57735495922683	5/50	0.460543284618605	COL1A2;ITGAV;COL4A2;COL4A1;CD44
Signaling by BRAF and RAF1 fusions R-HSA-6802952	0.0572642365953804	2.98581711828693	4/35	0.460543284618605	NRAS;MAPK3;MAPK1;IQGAP1
C-type lectin receptors (CLRs) R-HSA-5621481	0.0585956494858693	1.93047814611691	9/118	0.469827352675218	BTRC;NRAS;NFKB1;NFKBIA;RELA;NFATC1;NFATC2;RELB;NFKB2
Platelet degranulation  R-HSA-114608	0.0612429814531654	2.52078753905035	5/51	0.489574918002111	CD36;APP;SPARC;SELP;F13A1
Collagen chain trimerization R-HSA-8948216	0.0625284172958212	3.64257293182953	3/22	0.495374386576446	COL1A2;COL4A2;COL4A1
Nuclear signaling by ERBB4 R-HSA-1251985	0.0625284172958212	3.64257293182953	3/22	0.495374386576446	SPARC;ESR1;STAT5A
SUMOylation of intracellular receptors R-HSA-4090294	0.0625284172958212	3.64257293182953	3/22	0.495374386576446	RARA;ESR1;PIAS1
RUNX3 regulates p14-ARF R-HSA-8951936	0.0633270961279562	5.74729326516287	2/10	0.495782044612377	RUNX1;CBFB
Regulation of RUNX1 Expression and Activity R-HSA-8934593	0.0633270961279562	5.74729326516287	2/10	0.495782044612377	RUNX1;CBFB
Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771	0.0633270961279562	5.74729326516287	2/10	0.495782044612377	CTNNB1;TCF7L2
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest R-HSA-6804116	0.0633270961279562	5.74729326516287	2/10	0.495782044612377	E2F1;TP53
RUNX1 regulates transcription of genes involved in differentiation of HSCs R-HSA-8939236	0.0666109141506745	1.87732674276782	9/121	0.51995695928203	RUNX1;TCF3;CBFB;GATA2;TAL1;MYB;SPI1;GATA1;LMO2
Adherens junctions interactions R-HSA-418990	0.0697674052786011	3.45976640327511	3/23	0.539832925974948	SP1;CTNNB1;CDH5
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding R-HSA-6814122	0.0697674052786011	3.45976640327511	3/23	0.539832925974948	GNG11;GNG2;GNB2
Signaling by CSF1 (M-CSF) in myeloid cells R-HSA-9680350	0.0697674052786011	3.45976640327511	3/23	0.539832925974948	HCK;STAT1;STAT3
Cell-Cell communication R-HSA-1500931	0.0722154570015413	2.17730004682547	6/70	0.555535718498813	SP1;TYROBP;CTNNB1;CDH5;ARHGEF6;IQGAP1
L1CAM interactions R-HSA-373760	0.0722154570015413	2.17730004682547	6/70	0.555535718498813	RPS6KA3;MAPK3;MAPK1;ITGAV;CD24;MSN
G alpha (12/13) signalling events R-HSA-416482	0.0733608436742543	2.72040206943216	4/38	0.556284797461345	GNG11;GNG2;GNB2;ARHGEF6
Interleukin-12 family signaling R-HSA-447115	0.0733608436742543	2.72040206943216	4/38	0.556284797461345	STAT1;STAT3;MSN;ANXA2
Platelet homeostasis R-HSA-418346	0.0733608436742543	2.72040206943216	4/38	0.556284797461345	GNG11;GNG2;GNB2;SLC8A1
Signaling by ERBB4 R-HSA-1236394	0.0733608436742543	2.72040206943216	4/38	0.556284797461345	NRAS;SPARC;ESR1;STAT5A
TP53 Regulates Transcription of DNA Repair Genes R-HSA-6796648	0.0733608436742543	2.72040206943216	4/38	0.556284797461345	TP53;JUN;FOS;ATF2
FOXO-mediated transcription of cell cycle genes R-HSA-9617828	0.0753144277660155	5.10807540038049	2/11	0.563054905045085	SMAD4;SMAD3
Formation of axial mesoderm R-HSA-9796292	0.0753144277660155	5.10807540038049	2/11	0.563054905045085	CTNNB1;SMAD3
Incretin synthesis, secretion, and inactivation R-HSA-400508	0.0753144277660155	5.10807540038049	2/11	0.563054905045085	CTNNB1;TCF7L2
Interleukin-27 signaling R-HSA-9020956	0.0753144277660155	5.10807540038049	2/11	0.563054905045085	STAT1;STAT3
Interleukin-6 signaling R-HSA-1059683	0.0753144277660155	5.10807540038049	2/11	0.563054905045085	STAT1;STAT3
Activation of gene expression by SREBF (SREBP) R-HSA-2426168	0.0773665380786577	3.29425860847049	3/24	0.576771887811117	NFYC;NFYB;SP1
Adenosine P1 receptors R-HSA-417973	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	ADORA3
Astrocytic Glutamate-Glutamine Uptake And Metabolism R-HSA-210455	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	SLC1A3
Defective CSF2RA causes SMDP4 R-HSA-5688890	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	CSF2RB
Defective CSF2RB causes SMDP5 R-HSA-5688849	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	CSF2RB
Diseases associated with surfactant metabolism R-HSA-5687613	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	CSF2RB
MET activates STAT3 R-HSA-8875791	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	STAT3
Neurotransmitter uptake and metabolism In glial cells R-HSA-112313	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	SLC1A3
Oligomerization of connexins into connexons R-HSA-190704	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	GJA1
RHO GTPase Effectors R-HSA-195258	0.08052168965747	1.61418781513375	13/202	0.577968003974855	MAPK3;MAPK1;NCF4;S100A9;NCF2;S100A8;CTNNB1;ARPC5;ARPC3;ARPC2;IQGAP1;SRF;NCKAP1L
Regulation of TP53 Expression R-HSA-6804754	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	TP53
Regulation of gap junction activity R-HSA-191650	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	GJA1
Response to elevated platelet cytosolic Ca2+ R-HSA-76005	0.0794935702785944	2.31701599538635	5/55	0.577968003974855	CD36;APP;SPARC;SELP;F13A1
Scavenging by Class H Receptors R-HSA-3000497	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	SPARC
Signaling by MAPK mutants R-HSA-9652817	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	MAPK1
Signalling to ERK5 R-HSA-198765	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	MAPK7
Signalling to STAT3 R-HSA-198745	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	STAT3
Synthesis of PIPs in the nucleus R-HSA-8847453	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	PIP4K2A
Transcriptional  activation of  cell cycle inhibitor p21  R-HSA-69895	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	TP53
Transcriptional activation of p53 responsive genes   R-HSA-69560	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	TP53
Transport of connexins along the secretory pathway R-HSA-190827	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	GJA1
phospho-PLA2 pathway R-HSA-111995	0.0823179749444217	22.8532060545298	1/2	0.577968003974855	MAPK1
trans-Golgi Network Vesicle Budding R-HSA-199992	0.0791869701822383	2.64206817829559	4/39	0.577968003974855	AP1S2;APP;M6PR;GNS
Interleukin-20 family signaling R-HSA-8854691	0.0853121170959217	3.14380410072254	3/25	0.59427390753957	STAT1;STAT3;STAT5A
Signaling by FGFR3 R-HSA-5654741	0.0853121170959217	3.14380410072254	3/25	0.59427390753957	NRAS;MAPK3;MAPK1
Signaling by FGFR4 R-HSA-5654743	0.0853121170959217	3.14380410072254	3/25	0.59427390753957	NRAS;MAPK3;MAPK1
Interleukin-35 Signalling R-HSA-8984722	0.0879512094320729	4.59646517379691	2/12	0.604721528064045	STAT1;STAT3
Regulation of CDH11 Expression and Function R-HSA-9759475	0.0879512094320729	4.59646517379691	2/12	0.604721528064045	SP1;CTNNB1
Regulation of Expression and Function of Type II Classical Cadherins R-HSA-9764260	0.0879512094320729	4.59646517379691	2/12	0.604721528064045	SP1;CTNNB1
Regulation of Homotypic Cell-Cell Adhesion R-HSA-9759476	0.0879512094320729	4.59646517379691	2/12	0.604721528064045	SP1;CTNNB1
Regulation of MITF-M-dependent genes involved in cell cycle and proliferation R-HSA-9825892	0.0879512094320729	4.59646517379691	2/12	0.604721528064045	CTNNB1;TCF7L2
Post NMDA receptor activation events R-HSA-438064	0.0896000315023528	2.22665553108706	5/57	0.612882689709393	CREB1;NRAS;RPS6KA3;MAPK3;MAPK1
Unfolded Protein Response (UPR) R-HSA-381119	0.0896000315023528	2.22665553108706	5/57	0.612882689709393	CCL2;NFYC;ATF4;NFYB;CEBPB
RAC2 GTPase cycle R-HSA-9013404	0.0915064128203472	2.49794739583694	4/41	0.624313675129053	NCF4;NCF2;IQGAP1;NCKAP1L
Infectious disease R-HSA-5663205	0.0979473147505923	1.31489148950758	35/673	0.666544034225826	GNG11;GNAI2;GNG2;CREB1;GNB2;BTRC;JUN;TBK1;IRF7;IRF3;NFKB1;NFKBIA;RELA;MAPK3;MAPK1;SP1;AP1S2;FCGR3A;CTNNB1;SMAD4;CEBPD;APP;FCGR2A;HCK;STAT1;ARPC5;ARPC3;ARPC2;NFKB2;C3AR1;NFE2L2;SMAD3;RUNX1;NCKAP1L;GJA1
Activation of NMDA receptors and postsynaptic events R-HSA-442755	0.100342092226575	2.14307121903148	5/59	0.677992383239134	CREB1;NRAS;RPS6KA3;MAPK3;MAPK1
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models R-HSA-8862803	0.101162390264769	4.17789840056736	2/13	0.677992383239134	JUN;APP
EGR2 and SOX10-mediated initiation of Schwann cell myelination R-HSA-9619665	0.101162390264769	4.17789840056736	2/13	0.677992383239134	EGR2;PMP22
MAP3K8 (TPL2)-dependent MAPK1/3 activation R-HSA-5684264	0.101162390264769	4.17789840056736	2/13	0.677992383239134	BTRC;NFKB1
Neurodegenerative Diseases R-HSA-8863678	0.101162390264769	4.17789840056736	2/13	0.677992383239134	JUN;APP
Repression of WNT target genes R-HSA-4641265	0.101162390264769	4.17789840056736	2/13	0.677992383239134	MYC;TCF7L2
Ion homeostasis R-HSA-5578775	0.102184465947876	2.88048991112583	3/27	0.681400936245384	ASPH;SLC8A1;FKBP1B
TRAF6 mediated IRF7 activation R-HSA-933541	0.102184465947876	2.88048991112583	3/27	0.681400936245384	TBK1;IRF7;IRF3
Chaperonin-mediated protein folding R-HSA-390466	0.105945764448535	2.10352542326756	5/60	0.704711926933363	GNG11;GNG2;GNB2;TP53;STAT3
EPHB-mediated forward signaling R-HSA-3928662	0.11108086677153	2.76462437570394	3/28	0.735183592048979	ARPC5;ARPC3;ARPC2
Striated Muscle Contraction R-HSA-390522	0.11108086677153	2.76462437570394	3/28	0.735183592048979	VIM;TPM3;TPM4
Heme signaling R-HSA-9707616	0.111579682072574	2.30906376100437	4/44	0.736647950797541	CREB1;ATF2;MAFK;NFE2L2
Pyroptosis R-HSA-5620971	0.114878016871839	3.82933295363601	2/14	0.745443170606016	TP53;IRF1
Regulation of IFNG signaling R-HSA-877312	0.114878016871839	3.82933295363601	2/14	0.745443170606016	STAT1;PIAS1
Response of EIF2AK1 (HRI) to heme deficiency R-HSA-9648895	0.114878016871839	3.82933295363601	2/14	0.745443170606016	ATF4;CEBPB
Response of Mtb to phagocytosis R-HSA-9637690	0.114878016871839	3.82933295363601	2/14	0.745443170606016	MAPK3;MAPK1
SUMOylation of DNA methylation proteins R-HSA-4655427	0.114878016871839	3.82933295363601	2/14	0.745443170606016	DNMT3B;DNMT1
Signaling by FLT3 ITD and TKD mutants R-HSA-9703648	0.114878016871839	3.82933295363601	2/14	0.745443170606016	NRAS;STAT5A
Transcription of E2F targets under negative control by DREAM complex R-HSA-1362277	0.114878016871839	3.82933295363601	2/14	0.745443170606016	E2F1;MYC
Cell-cell junction organization R-HSA-421270	0.120263203861313	2.65767073437951	3/29	0.752709057178485	SP1;CTNNB1;CDH5
Deactivation of the beta-catenin transactivating complex R-HSA-3769402	0.120263203861313	2.65767073437951	3/29	0.752709057178485	BTRC;CTNNB1;TCF7L2
Defective VWF binding to collagen type I  R-HSA-9845622	0.120914200639486	11.434956982358	1/3	0.752709057178485	COL1A2
Extrinsic Pathway of Fibrin Clot Formation R-HSA-140834	0.120914200639486	11.434956982358	1/3	0.752709057178485	F3
Factors involved in megakaryocyte development and platelet production R-HSA-983231	0.121102775966546	1.76508303865773	7/99	0.752709057178485	TP53;GATA6;MAFK;IRF1;GATA2;MYB;GATA1
Ficolins bind to repetitive carbohydrate structures on the target cell surface R-HSA-2855086	0.120914200639486	11.434956982358	1/3	0.752709057178485	FCN1
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell R-HSA-198933	0.118673591877138	2.25209738481198	4/45	0.752709057178485	TYROBP;COL1A2;HCST;FCGR3A
Insulin receptor signalling cascade R-HSA-74751	0.120263203861313	2.65767073437951	3/29	0.752709057178485	NRAS;MAPK3;MAPK1
P2Y receptors R-HSA-417957	0.120914200639486	11.434956982358	1/3	0.752709057178485	P2RY13
PTK6 Activates STAT3 R-HSA-8849474	0.120914200639486	11.434956982358	1/3	0.752709057178485	STAT3
RAS GTPase cycle mutants R-HSA-9649913	0.120914200639486	11.434956982358	1/3	0.752709057178485	NRAS
Regulation of CDH19 Expression and Function R-HSA-9764302	0.120914200639486	11.434956982358	1/3	0.752709057178485	CTNNB1
Regulation of NPAS4 gene transcription R-HSA-9768777	0.120914200639486	11.434956982358	1/3	0.752709057178485	SRF
STAT6-mediated induction of chemokines R-HSA-3249367	0.120914200639486	11.434956982358	1/3	0.752709057178485	TBK1
Signaling by RAS GAP mutants R-HSA-9753510	0.120914200639486	11.434956982358	1/3	0.752709057178485	NRAS
Signaling by RAS GTPase mutants R-HSA-9753512	0.120914200639486	11.434956982358	1/3	0.752709057178485	NRAS
Signaling by TCF7L2 mutants R-HSA-5339700	0.120914200639486	11.434956982358	1/3	0.752709057178485	TCF7L2
Tandem pore domain potassium channels R-HSA-1296346	0.120914200639486	11.434956982358	1/3	0.752709057178485	KCNK13
Protein folding R-HSA-391251	0.123654716216883	1.99326901894952	5/63	0.766774805700017	GNG11;GNG2;GNB2;TP53;STAT3
Cell junction organization R-HSA-446728	0.125958705016377	2.19803963025553	4/46	0.777428844449917	SP1;CTNNB1;CDH5;ARHGEF6
G alpha (s) signalling events R-HSA-418555	0.125958705016377	2.19803963025553	4/46	0.777428844449917	GNG11;GNAI2;GNG2;GNB2
FLT3 Signaling R-HSA-9607240	0.129715492598207	2.55849580757146	3/30	0.786788546952405	NRAS;HCK;STAT5A
G-protein mediated events R-HSA-112040	0.129715492598207	2.55849580757146	3/30	0.786788546952405	GNAI2;CREB1;MAPK1
MITF-M-regulated melanocyte development R-HSA-9730414	0.129846791094632	1.95899306809716	5/64	0.786788546952405	CREB1;MAPK3;MAPK1;CTNNB1;TCF7L2
Prolactin receptor signaling R-HSA-1170546	0.129032941464147	3.53370867890975	2/15	0.786788546952405	BTRC;STAT5A
Signaling by FLT3 fusion proteins R-HSA-9703465	0.129032941464147	3.53370867890975	2/15	0.786788546952405	NRAS;STAT5A
Spry regulation of FGF signaling R-HSA-1295596	0.129032941464147	3.53370867890975	2/15	0.786788546952405	MAPK3;MAPK1
Syndecan interactions R-HSA-3000170	0.129032941464147	3.53370867890975	2/15	0.786788546952405	COL1A2;ITGAV
Tie2 Signaling R-HSA-210993	0.129032941464147	3.53370867890975	2/15	0.786788546952405	NRAS;DOK2
Collagen biosynthesis and modifying enzymes R-HSA-1650814	0.139421598398664	2.46662637459604	3/31	0.840965732159214	COL1A2;COL4A2;COL4A1
Regulation of cholesterol biosynthesis by SREBP (SREBF) R-HSA-1655829	0.139421598398664	2.46662637459604	3/31	0.840965732159214	NFYC;NFYB;SP1
Infection with Mycobacterium tuberculosis R-HSA-9635486	0.143566545296427	3.28060075209865	2/16	0.854317513938828	MAPK3;MAPK1
Phosphorylation of CD3 and TCR zeta chains R-HSA-202427	0.143566545296427	3.28060075209865	2/16	0.854317513938828	HLA-DRB1;HLA-DRA
ROS and RNS production in phagocytes R-HSA-1222556	0.143566545296427	3.28060075209865	2/16	0.854317513938828	NCF4;NCF2
Regulation of MITF-M-dependent genes involved in pigmentation R-HSA-9824585	0.143566545296427	3.28060075209865	2/16	0.854317513938828	CREB1;CTNNB1
Role of phospholipids in phagocytosis R-HSA-2029485	0.143566545296427	3.28060075209865	2/16	0.854317513938828	FCGR3A;FCGR2A
Translocation of ZAP-70 to Immunological synapse R-HSA-202430	0.143566545296427	3.28060075209865	2/16	0.854317513938828	HLA-DRB1;HLA-DRA
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways R-HSA-168643	0.14889489050964	2.04982992920274	4/49	0.884042593764171	NFKB1;RELA;APP;NFKB2
PPARA activates gene expression R-HSA-1989781	0.149242442642021	1.86283980437375	5/67	0.884128220473044	NFYC;NFYB;SP1;CD36;TNFRSF21
Antigen processing-Cross presentation R-HSA-1236975	0.151672038794364	1.73475529091862	6/86	0.890790790343684	NCF4;S100A9;CD36;NCF2;S100A8;ITGAV
Apoptotic cleavage of cell adhesion  proteins R-HSA-351906	0.157896280790757	7.62359034677996	1/4	0.890790790343684	CTNNB1
Beta-catenin independent WNT signaling R-HSA-3858494	0.151115953174783	1.6544232601513	7/105	0.890790790343684	GNG11;GNG2;GNB2;NFATC1;CTNNB1;MYC;TCF7L2
Defective VWF cleavage by ADAMTS13 variant R-HSA-9845621	0.157896280790757	7.62359034677996	1/4	0.890790790343684	COL1A2
Defective binding of VWF variant to GPIb:IX:V R-HSA-9846298	0.157896280790757	7.62359034677996	1/4	0.890790790343684	COL1A2
Enhanced binding of GP1BA variant to VWF multimer:collagen  R-HSA-9845620	0.157896280790757	7.62359034677996	1/4	0.890790790343684	COL1A2
Enhanced cleavage of VWF variant by ADAMTS13 R-HSA-9845619	0.157896280790757	7.62359034677996	1/4	0.890790790343684	COL1A2
FGFRL1 modulation of FGFR1 signaling R-HSA-5658623	0.157896280790757	7.62359034677996	1/4	0.890790790343684	SPRED1
FLT3 signaling through SRC family kinases R-HSA-9706374	0.157896280790757	7.62359034677996	1/4	0.890790790343684	HCK
Free fatty acids regulate insulin secretion R-HSA-400451	0.157896280790757	7.62359034677996	1/4	0.890790790343684	CD36
Hyaluronan metabolism R-HSA-2142845	0.157896280790757	7.62359034677996	1/4	0.890790790343684	CD44
Hyaluronan uptake and degradation R-HSA-2160916	0.157896280790757	7.62359034677996	1/4	0.890790790343684	CD44
Lectin pathway of complement activation R-HSA-166662	0.157896280790757	7.62359034677996	1/4	0.890790790343684	FCN1
MECP2 regulates transcription factors R-HSA-9022707	0.157896280790757	7.62359034677996	1/4	0.890790790343684	CREB1
Negative regulation of FGFR1 signaling R-HSA-5654726	0.158422476654943	3.06124605677301	2/17	0.890790790343684	MAPK3;MAPK1
Negative regulation of FGFR3 signaling R-HSA-5654732	0.158422476654943	3.06124605677301	2/17	0.890790790343684	MAPK3;MAPK1
Negative regulation of FGFR4 signaling R-HSA-5654733	0.158422476654943	3.06124605677301	2/17	0.890790790343684	MAPK3;MAPK1
Organic cation transport R-HSA-549127	0.157896280790757	7.62359034677996	1/4	0.890790790343684	RUNX1
Organic cation/anion/zwitterion transport R-HSA-549132	0.157896280790757	7.62359034677996	1/4	0.890790790343684	RUNX1
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation R-HSA-2892245	0.157896280790757	7.62359034677996	1/4	0.890790790343684	GATA6
Phase 4 - resting membrane potential R-HSA-5576886	0.157896280790757	7.62359034677996	1/4	0.890790790343684	KCNK13
Regulation of NPAS4 gene expression R-HSA-9768759	0.157896280790757	7.62359034677996	1/4	0.890790790343684	SRF
Signaling by FGFR R-HSA-190236	0.156877417980717	2.0047668337607	4/50	0.890790790343684	NRAS;MAPK3;MAPK1;SPRED1
TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation R-HSA-8869496	0.157896280790757	7.62359034677996	1/4	0.890790790343684	TFAP2A
Nuclear Receptor transcription pathway R-HSA-383280	0.159530448276948	2.30120866303429	3/33	0.89512433346093	RARA;ESR2;ESR1
Regulation of lipid metabolism by PPARalpha R-HSA-400206	0.162818113609943	1.80359168104324	5/69	0.911644036963689	NFYC;NFYB;SP1;CD36;TNFRSF21
Nervous system development R-HSA-9675108	0.163371475954814	1.32052787633337	19/356	0.912816625650687	CREB1;NRAS;EGR2;RPS6KA3;MAPK3;MAPK1;TYROBP;ITGAV;COL4A2;COL4A1;CD24;ARPC5;ARPC3;MSN;DOK2;MYL12A;MAPK7;ARPC2;PMP22
Cardiac conduction R-HSA-5576891	0.165016518961785	1.96162613266307	4/51	0.9200710952197	ASPH;KCNK13;SLC8A1;FKBP1B
Collagen degradation R-HSA-1442490	0.169900858676582	2.2263449744009	3/34	0.945318404460479	COL1A2;COL4A2;COL4A1
Circadian Clock R-HSA-400253	0.173304801123182	1.92029201486062	4/52	0.957583078341994	CREB1;BTRC;ATF2;HIF1A
Detoxification of Reactive Oxygen Species R-HSA-3299685	0.173548402668613	2.8692969212905	2/18	0.957583078341994	NCF4;NCF2
PD-1 signaling R-HSA-389948	0.173548402668613	2.8692969212905	2/18	0.957583078341994	HLA-DRB1;HLA-DRA
