p.value	odds_ratio	overlap	adj_p.value	genes
Acyl chain remodelling of PC R-HSA-1482788	0.323800190925858	2.79824701465974	1/10	1	LPCAT2
Acyl chain remodelling of PE R-HSA-1482839	1	0	0/9	1	
Acyl chain remodelling of PG R-HSA-1482925	1	0	0/6	1	
Acyl chain remodelling of PI R-HSA-1482922	1	0	0/7	1	
Acyl chain remodelling of PS R-HSA-1482801	1	0	0/6	1	
Adaptive Immune System R-HSA-1280218	0.837882801964908	0.772689633511207	12/393	1	REL;NFKB1;NFKBIB;RELA;HLA-A;ITGB1;HLA-DPB1;COL1A2;COL3A1;CD3D;FYB1;COL1A1
Adenosine P1 receptors R-HSA-417973	1	0	0/2	1	
Adenylate cyclase activating pathway R-HSA-170660	1	0	0/5	1	
Adenylate cyclase inhibitory pathway R-HSA-170670	0.239502850699597	4.19945228642086	1/7	1	GNAI2
Adipogenesis R-HSA-9843745	0.11784559104668	2.02385255037895	5/68	1	NFKB1;RELA;SMAD4;CEBPD;TGFB1
Adrenoceptors R-HSA-390696	0.11066058053023	12.593934001002	1/3	1	ADRA2A
Advanced glycosylation endproduct receptor signaling R-HSA-879415	1	0	0/11	1	
Aerobic respiration and respiratory electron transport R-HSA-1428517	1	0	0/109	1	
Aflatoxin activation and detoxification R-HSA-5423646	1	0	0/6	1	
Aggrephagy R-HSA-9646399	0.726087476432164	0.782710452563138	1/33	1	VIM
Agmatine biosynthesis R-HSA-351143	1	0	0/0	1	
Alanine metabolism R-HSA-8964540	1	0	0/0	1	
Alpha-defensins R-HSA-1462054	1	0	0/3	1	
Alpha-oxidation of phytanate R-HSA-389599	1	0	0/3	1	
Alpha-protein kinase 1 signaling pathway R-HSA-9645460	1	0	0/9	1	
Alternative Lengthening of Telomeres (ALT) R-HSA-9006821	1	0	0/1	1	
Alternative complement activation R-HSA-173736	1	0	0/2	1	
Amine Oxidase reactions R-HSA-140179	1	0	0/1	1	
Amine ligand-binding receptors R-HSA-375280	0.11066058053023	12.593934001002	1/3	1	ADRA2A
Amino Acid conjugation R-HSA-156587	1	0	0/4	1	
Amino acid transport across the plasma membrane R-HSA-352230	1	0	0/10	1	
Amino acids regulate mTORC1 R-HSA-9639288	1	0	0/40	1	
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal R-HSA-141444	1	0	0/33	1	
Amplification of signal from the kinetochores R-HSA-141424	1	0	0/33	1	
Amyloid fiber formation R-HSA-977225	0.965184179489346	0.294193946961141	1/85	1	GSN
Anchoring of the basal body to the plasma membrane R-HSA-5620912	0.829416732107533	0.56749969064077	1/45	1	CDK1
Androgen biosynthesis R-HSA-193048	1	0	0/2	1	
Antagonism of Activin by Follistatin R-HSA-2473224	1	0	0/2	1	
Anti-inflammatory response favouring Leishmania parasite infection R-HSA-9662851	0.483042202954407	1.25776203717294	2/42	1	GNG11;GNAI2
Antigen Presentation: Folding, assembly and peptide loading of class I MHC R-HSA-983170	0.54320640582514	1.32251878345871	1/20	1	HLA-A
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers R-HSA-983695	1	0	0/16	1	
Antigen processing-Cross presentation R-HSA-1236975	0.966547264151925	0.29065672007875	1/86	1	HLA-A
Antigen processing: Ubiquitination & Proteasome degradation R-HSA-983168	1	0	0/152	1	
Antimicrobial peptides R-HSA-6803157	0.465541769143033	1.67677413852692	1/16	1	LCN2
Antiviral mechanism by IFN-stimulated genes R-HSA-1169410	0.607726261203067	0.954661891992682	4/109	1	CDK1;TP53;STAT1;STAT3
Apoptosis R-HSA-109581	0.380741067704324	1.22259946702528	6/130	1	BCL2;TP53;CTNNB1;VIM;GSN;STAT3
Apoptosis induced DNA fragmentation R-HSA-140342	1	0	0/10	1	
Apoptotic cleavage of cell adhesion  proteins R-HSA-351906	0.144772832452481	8.40015018290821	1/4	1	CTNNB1
Apoptotic execution phase R-HSA-75153	0.113776026763749	2.72048575192794	3/31	1	CTNNB1;VIM;GSN
Apoptotic factor-mediated response R-HSA-111471	1	0	0/9	1	
Aquaporin-mediated transport R-HSA-445717	0.560801586515275	1.25608817168549	1/21	1	GNG11
Arachidonate production from DAG R-HSA-426048	1	0	0/4	1	
Arachidonic acid metabolism R-HSA-2142753	1	0	0/21	1	
Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2 R-HSA-211957	1	0	0/0	1	
Aryl hydrocarbon receptor signalling R-HSA-8937144	1	0	0/6	1	
Asparagine N-linked glycosylation R-HSA-446203	0.920697064178542	0.524679889483297	3/144	1	ANK2;CD59;TMED3
Aspartate and asparagine metabolism R-HSA-8963693	1	0	0/4	1	
Aspirin ADME R-HSA-9749641	1	0	0/12	1	
Assembly Of The HIV Virion R-HSA-175474	1	0	0/9	1	
Assembly and cell surface presentation of NMDA receptors R-HSA-9609736	0.334613820482849	1.73960217703883	2/31	1	DLG3;NBEA
Assembly and release of respiratory syncytial virus (RSV) virions R-HSA-9820962	1	0	0/2	1	
Assembly of Viral Components at the Budding Site R-HSA-168316	1	0	0/2	1	
Assembly of active LPL and LIPC lipase complexes R-HSA-8963889	1	0	0/9	1	
Assembly of the ORC complex at the origin of replication R-HSA-68616	1	0	0/58	1	
Assembly of the pre-replicative complex R-HSA-68867	1	0	0/127	1	
Association of TriC/CCT with target proteins during biosynthesis R-HSA-390471	0.205447165463129	2.52774185771357	2/22	1	TP53;STAT3
Astrocytic Glutamate-Glutamine Uptake And Metabolism R-HSA-210455	1	0	0/2	1	
Asymmetric localization of PCP proteins R-HSA-4608870	1	0	0/58	1	
Atorvastatin ADME R-HSA-9754706	1	0	0/3	1	
Attachment and Entry R-HSA-9678110	1	0	0/1	1	
Attachment of GPI anchor to uPAR R-HSA-162791	1	0	0/2	1	
Attenuation phase R-HSA-3371568	0.524911055154054	1.39631194651892	1/19	1	SERPINH1
Autodegradation of Cdh1 by Cdh1:APC/C R-HSA-174084	1	0	0/63	1	
Autodegradation of the E3 ubiquitin ligase COP1 R-HSA-349425	0.865456558692569	0.498627790993908	1/51	1	TP53
Autointegration results in viral DNA circles R-HSA-177539	1	0	0/3	1	
Autophagy R-HSA-9612973	0.973681101503867	0.27106580879796	1/92	1	VIM
Axonal growth inhibition (RHOA activation) R-HSA-193634	1	0	0/2	1	
Axonal growth stimulation R-HSA-209563	1	0	0/2	1	
Azathioprine ADME R-HSA-9748787	1	0	0/11	1	
B-WICH complex positively regulates rRNA expression R-HSA-5250924	1	0	0/75	1	
BBSome-mediated cargo-targeting to cilium R-HSA-5620922	1	0	0/11	1	
BMAL1:CLOCK,NPAS2 activates circadian gene expression R-HSA-1368108	1	0	0/20	1	
Bacterial Infection Pathways R-HSA-9824439	0.800214128058167	0.62489133266114	1/41	1	CTNNB1
Base Excision Repair R-HSA-73884	1	0	0/53	1	
Base-Excision Repair, AP Site Formation R-HSA-73929	1	0	0/43	1	
Beta defensins R-HSA-1461957	1	0	0/6	1	
Beta oxidation of butanoyl-CoA to acetyl-CoA R-HSA-77352	1	0	0/5	1	
Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA R-HSA-77346	1	0	0/2	1	
Beta oxidation of hexanoyl-CoA to butanoyl-CoA R-HSA-77350	1	0	0/3	1	
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA R-HSA-77310	1	0	0/3	1	
Beta oxidation of myristoyl-CoA to lauroyl-CoA R-HSA-77285	1	0	0/1	1	
Beta oxidation of octanoyl-CoA to hexanoyl-CoA R-HSA-77348	1	0	0/2	1	
Beta oxidation of palmitoyl-CoA to myristoyl-CoA R-HSA-77305	1	0	0/0	1	
Beta-catenin independent WNT signaling R-HSA-3858494	0.917150538906605	0.48055115206644	2/105	1	GNG11;CTNNB1
Beta-catenin phosphorylation cascade R-HSA-196299	0.349782087407388	2.5178349132685	1/11	1	CTNNB1
Beta-oxidation of pristanoyl-CoA R-HSA-389887	1	0	0/3	1	
Beta-oxidation of very long chain fatty acids R-HSA-390247	1	0	0/4	1	
Bicarbonate transporters R-HSA-425381	1	0	0/3	1	
Bile acid and bile salt metabolism R-HSA-194068	1	0	0/13	1	
Binding and entry of HIV virion R-HSA-173107	0.144772832452481	8.40015018290821	1/4	1	CXCR4
Binding of TCF/LEF:CTNNB1 to target gene promoters R-HSA-4411364	0.268702022892205	3.599003457767	1/8	1	CTNNB1
Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB R-HSA-141333	1	0	0/1	1	
Biological oxidations R-HSA-211859	0.783746758573051	0.693039046301962	2/74	1	SULT1C4;ABHD14B
Biosynthesis of A2E, implicated in retinal degradation R-HSA-2466712	1	0	0/0	1	
Biosynthesis of D-series resolvins R-HSA-9018676	1	0	0/2	1	
Biosynthesis of DHA-derived SPMs R-HSA-9018677	1	0	0/5	1	
Biosynthesis of DHA-derived sulfido conjugates R-HSA-9026395	1	0	0/0	1	
Biosynthesis of DPA-derived SPMs R-HSA-9018683	1	0	0/3	1	
Biosynthesis of DPAn-3 SPMs R-HSA-9025094	1	0	0/3	1	
Biosynthesis of DPAn-3-derived 13-series resolvins R-HSA-9026403	1	0	0/1	1	
Biosynthesis of DPAn-3-derived maresins R-HSA-9026290	1	0	0/1	1	
Biosynthesis of DPAn-3-derived protectins and resolvins R-HSA-9026286	1	0	0/2	1	
Biosynthesis of DPAn-6 SPMs R-HSA-9025106	1	0	0/1	1	
Biosynthesis of E-series 18(R)-resolvins R-HSA-9023661	1	0	0/3	1	
Biosynthesis of E-series 18(S)-resolvins R-HSA-9018896	1	0	0/3	1	
Biosynthesis of EPA-derived SPMs R-HSA-9018679	1	0	0/4	1	
Biosynthesis of aspirin-triggered D-series resolvins R-HSA-9020265	1	0	0/2	1	
Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives R-HSA-9027604	1	0	0/2	1	
Biosynthesis of maresin conjugates in tissue regeneration (MCTR) R-HSA-9026762	1	0	0/0	1	
Biosynthesis of maresin-like SPMs R-HSA-9027307	1	0	0/0	1	
Biosynthesis of maresins R-HSA-9018682	1	0	0/2	1	
Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR) R-HSA-9026766	1	0	0/0	1	
Biosynthesis of protectins R-HSA-9018681	1	0	0/1	1	
Biosynthesis of specialized proresolving mediators (SPMs) R-HSA-9018678	1	0	0/6	1	
Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein R-HSA-446193	1	0	0/21	1	
Biotin transport and metabolism R-HSA-196780	1	0	0/6	1	
Blockage of phagosome acidification R-HSA-9636467	1	0	0/0	1	
Blood group systems biosynthesis R-HSA-9033658	1	0	0/4	1	
Branched-chain amino acid catabolism R-HSA-70895	1	0	0/10	1	
Breakdown of the nuclear lamina R-HSA-352238	1	0	0/1	1	
Budding and maturation of HIV virion R-HSA-162588	1	0	0/16	1	
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA R-HSA-450385	1	0	0/15	1	
Butyrophilin (BTN) family interactions R-HSA-8851680	1	0	0/4	1	
C-type lectin receptors (CLRs) R-HSA-5621481	0.475522678238376	1.11383026134261	5/118	1	NFKB1;RELA;RELB;PYCARD;NFKB2
C6 deamination of adenosine R-HSA-75102	1	0	0/0	1	
CASP8 activity is inhibited R-HSA-5218900	1	0	0/10	1	
CD163 mediating an anti-inflammatory response R-HSA-9662834	1	0	0/6	1	
CD22 mediated BCR regulation R-HSA-5690714	1	0	0/4	1	
CD28 co-stimulation R-HSA-389356	1	0	0/26	1	
CD28 dependent PI3K/Akt signaling R-HSA-389357	1	0	0/17	1	
CD28 dependent Vav1 pathway R-HSA-389359	1	0	0/9	1	
CDC42 GTPase cycle R-HSA-9013148	1	0	0/70	1	
CDC6 association with the ORC:origin complex R-HSA-68689	1	0	0/3	1	
CDH11 homotypic and heterotypic interactions R-HSA-9833576	0.177584765860863	6.30039417205647	1/5	1	CTNNB1
CDK-mediated phosphorylation and removal of Cdc6 R-HSA-69017	1	0	0/72	1	
CLEC7A (Dectin-1) induces NFAT activation R-HSA-5607763	1	0	0/9	1	
CLEC7A (Dectin-1) signaling R-HSA-5607764	0.269123693417047	1.47384338357447	5/91	1	NFKB1;RELA;RELB;PYCARD;NFKB2
COPI-dependent Golgi-to-ER retrograde traffic R-HSA-6811434	0.885169091232217	0.461222405390756	1/55	1	TMED3
COPI-independent Golgi-to-ER retrograde traffic R-HSA-6811436	1	0	0/36	1	
COPI-mediated anterograde transport R-HSA-6807878	0.497175573455874	1.14320049118236	3/69	1	ANK2;CD59;TMED3
COPII-mediated vesicle transport R-HSA-204005	0.715079843257932	0.808164004567373	1/32	1	CD59
COX reactions R-HSA-140180	1	0	0/1	1	
CREB phosphorylation R-HSA-199920	1	0	0/7	1	
CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling R-HSA-442742	0.560801586515275	1.25608817168549	1/21	1	DLG3
CREB1 phosphorylation through the activation of Adenylate Cyclase R-HSA-442720	1	0	0/7	1	
CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde R-HSA-442729	1	0	0/6	1	
CREB3 factors activate genes R-HSA-8874211	1	0	0/4	1	
CTLA4 inhibitory signaling R-HSA-389513	1	0	0/15	1	
CTNNB1 S33 mutants aren't phosphorylated R-HSA-5358747	0.349782087407388	2.5178349132685	1/11	1	CTNNB1
CTNNB1 S37 mutants aren't phosphorylated R-HSA-5358749	0.349782087407388	2.5178349132685	1/11	1	CTNNB1
CTNNB1 S45 mutants aren't phosphorylated R-HSA-5358751	0.349782087407388	2.5178349132685	1/11	1	CTNNB1
CTNNB1 T41 mutants aren't phosphorylated R-HSA-5358752	0.349782087407388	2.5178349132685	1/11	1	CTNNB1
CYP2E1 reactions R-HSA-211999	1	0	0/3	1	
Ca-dependent events R-HSA-111996	0.219701395513621	2.4069139450216	2/23	1	NBEA;PDE1A
Ca2+ activated K+ channels R-HSA-1296052	1	0	0/2	1	
Ca2+ pathway R-HSA-4086398	0.362835581682494	1.62655946022781	2/33	1	GNG11;CTNNB1
CaM pathway R-HSA-111997	0.191302792022439	2.66151371275943	2/21	1	NBEA;PDE1A
CaMK IV-mediated phosphorylation of CREB R-HSA-111932	1	0	0/8	1	
Calcineurin activates NFAT R-HSA-2025928	1	0	0/9	1	
Calcitonin-like ligand receptors R-HSA-419812	1	0	0/5	1	
Calmodulin induced events R-HSA-111933	0.191302792022439	2.66151371275943	2/21	1	NBEA;PDE1A
Calnexin/calreticulin cycle R-HSA-901042	1	0	0/14	1	
Cap-dependent Translation Initiation R-HSA-72737	1	0	0/97	1	
Carboxyterminal post-translational modifications of tubulin R-HSA-8955332	1	0	0/23	1	
Cardiac conduction R-HSA-5576891	0.588414124846452	1.02440949005432	2/51	1	SCN7A;FXYD2
Cardiogenesis R-HSA-9733709	0.149851479014766	3.16263324715336	2/18	1	CTNNB1;SMAD4
Cargo concentration in the ER R-HSA-5694530	0.486108061541949	1.57159550555854	1/17	1	CD59
Cargo recognition for clathrin-mediated endocytosis R-HSA-8856825	0.902009343781025	0.428969735212199	1/59	1	CD3D
Cargo trafficking to the periciliary membrane R-HSA-5620920	1	0	0/21	1	
Carnitine metabolism R-HSA-200425	1	0	0/8	1	
Carnitine synthesis R-HSA-71262	1	0	0/1	1	
Caspase activation via Death Receptors in the presence of ligand R-HSA-140534	1	0	0/13	1	
Caspase activation via Dependence Receptors in the absence of ligand R-HSA-418889	1	0	0/3	1	
Caspase activation via extrinsic apoptotic signalling pathway R-HSA-5357769	1	0	0/16	1	
Catecholamine biosynthesis R-HSA-209905	1	0	0/1	1	
Cation-coupled Chloride cotransporters R-HSA-426117	1	0	0/4	1	
Cdc20:Phospho-APC/C mediated degradation of Cyclin A R-HSA-174184	0.934129592068736	0.364937141385107	1/69	1	CDK1
Cell Cycle Checkpoints R-HSA-69620	0.993629625021634	0.272579105708033	2/180	1	CDK1;TP53
Cell Cycle R-HSA-1640170	0.999998688778623	0.114686793576609	2/400	1	CDK1;TP53
Cell Cycle, Mitotic R-HSA-69278	0.999985873701873	0.13692121439371	2/341	1	CDK1;TP53
Cell death signalling via NRAGE, NRIF and NADE R-HSA-204998	1	0	0/41	1	
Cell-cell junction organization R-HSA-421270	0.0976479567391701	2.93112788667885	3/29	1	SP1;CTNNB1;CDH6
Cell-extracellular matrix interactions R-HSA-446353	0.398807173584705	2.09732641777572	1/13	1	ITGB1
Cellular Senescence R-HSA-2559583	0.343988592002986	1.22821334627772	8/173	1	TP53;JUN;NFKB1;RELA;SP1;FOS;MAPK10;STAT3
Cellular hexose transport R-HSA-189200	1	0	0/5	1	
Cellular response to chemical stress R-HSA-9711123	0.472899911825829	1.0880810385322	7/169	1	BCL2;NFKB1;RELA;SP1;STAT3;NLRP3;TXNIP
Cellular response to heat stress R-HSA-3371556	0.885169091232217	0.461222405390756	1/55	1	SERPINH1
Cellular response to hypoxia R-HSA-1234174	1	0	0/66	1	
Cellular response to mitochondrial stress R-HSA-9840373	1	0	0/7	1	
Cellular response to starvation R-HSA-9711097	1	0	0/132	1	
Cellular responses to stimuli R-HSA-8953897	0.998698842887669	0.452916586152423	12/620	1	BCL2;TP53;JUN;NFKB1;RELA;SP1;FOS;MAPK10;STAT3;SERPINH1;NLRP3;TXNIP
Cellular responses to stress R-HSA-2262752	0.998698842887669	0.452916586152423	12/620	1	BCL2;TP53;JUN;NFKB1;RELA;SP1;FOS;MAPK10;STAT3;SERPINH1;NLRP3;TXNIP
Centrosome maturation R-HSA-380287	0.800214128058167	0.62489133266114	1/41	1	CDK1
Ceramide signalling R-HSA-193681	1	0	0/2	1	
ChREBP activates metabolic gene expression R-HSA-163765	1	0	0/3	1	
Chaperone Mediated Autophagy R-HSA-9613829	0.444157921496459	1.79695363687115	1/15	1	VIM
Chaperonin-mediated protein folding R-HSA-390466	0.405947298167108	1.32676262532367	3/60	1	GNG11;TP53;STAT3
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex R-HSA-75035	0.349782087407388	2.5178349132685	1/11	1	CDK1
Cholesterol biosynthesis R-HSA-191273	1	0	0/6	1	
Cholesterol biosynthesis via desmosterol R-HSA-6807047	1	0	0/0	1	
Cholesterol biosynthesis via lathosterol R-HSA-6807062	1	0	0/0	1	
Choline catabolism R-HSA-6798163	1	0	0/2	1	
Chromatin modifications during the maternal to zygotic transition (MZT) R-HSA-9821002	1	0	0/60	1	
Chromatin modifying enzymes R-HSA-3247509	0.972746402981205	0.413979101197157	3/180	1	NFKB1;RELA;NFKB2
Chromatin organization R-HSA-4839726	0.972746402981205	0.413979101197157	3/180	1	NFKB1;RELA;NFKB2
Chromosome Maintenance R-HSA-73886	1	0	0/81	1	
Chylomicron assembly R-HSA-8963888	1	0	0/5	1	
Chylomicron clearance R-HSA-8964026	1	0	0/1	1	
Chylomicron remodeling R-HSA-8963901	1	0	0/6	1	
Cilium Assembly R-HSA-5617833	0.977574846634655	0.259379908176775	1/96	1	CDK1
Ciprofloxacin ADME R-HSA-9793528	1	0	0/2	1	
Circadian Clock R-HSA-400253	1	0	0/52	1	
Citric acid cycle (TCA cycle) R-HSA-71403	1	0	0/12	1	
Class B/2 (Secretin family receptors) R-HSA-373080	0.775099641165004	0.676077208717309	1/38	1	GNG11
Class C/3 (Metabotropic glutamate/pheromone receptors) R-HSA-420499	1	0	0/1	1	
Class I MHC mediated antigen processing & presentation R-HSA-983169	0.999642769587673	0.12172417427981	1/198	1	HLA-A
Class I peroxisomal membrane protein import R-HSA-9603798	1	0	0/8	1	
Classical Kir channels R-HSA-1296053	1	0	0/1	1	
Classical antibody-mediated complement activation R-HSA-173623	1	0	0/3	1	
Clathrin-mediated endocytosis R-HSA-8856828	0.960754956717983	0.305329619358664	1/82	1	CD3D
Cleavage of the damaged purine R-HSA-110331	1	0	0/41	1	
Cleavage of the damaged pyrimidine  R-HSA-110329	1	0	0/43	1	
Cobalamin (Cbl) metabolism R-HSA-9759218	1	0	0/4	1	
Cobalamin (Cbl, vitamin B12) transport and metabolism R-HSA-196741	1	0	0/7	1	
Coenzyme A biosynthesis R-HSA-196783	1	0	0/1	1	
Cohesin Loading onto Chromatin R-HSA-2470946	1	0	0/10	1	
Competing endogenous RNAs (ceRNAs) regulate PTEN translation R-HSA-8948700	1	0	0/1	1	
Complement cascade R-HSA-166658	0.248425588459113	2.19660615388955	2/25	1	CD59;C7
Complex I biogenesis R-HSA-6799198	1	0	0/41	1	
Condensation of Prometaphase Chromosomes R-HSA-2514853	0.209145637683484	5.03980470623176	1/6	1	CDK1
Condensation of Prophase Chromosomes R-HSA-2299718	0.916393512116903	0.400878272273652	1/63	1	CDK1
Conjugation of benzoate with glycine R-HSA-177135	1	0	0/2	1	
Conjugation of carboxylic acids R-HSA-159424	1	0	0/4	1	
Conjugation of phenylacetate with glutamine R-HSA-177162	1	0	0/1	1	
Conjugation of salicylate with glycine R-HSA-177128	1	0	0/4	1	
Constitutive Signaling by AKT1 E17K in Cancer R-HSA-5674400	1	0	0/25	1	
Constitutive Signaling by Aberrant PI3K in Cancer R-HSA-2219530	0.226736854182403	1.89881034647782	3/43	1	PDGFRB;ESR2;PDGFRA
Constitutive Signaling by EGFRvIII R-HSA-5637810	1	0	0/13	1	
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants R-HSA-1236382	1	0	0/17	1	
Constitutive Signaling by NOTCH1 HD Domain Mutants R-HSA-2691232	1	0	0/9	1	
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants R-HSA-2894862	1	0	0/50	1	
Constitutive Signaling by NOTCH1 PEST Domain Mutants R-HSA-2644606	1	0	0/50	1	
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant R-HSA-2660826	1	0	0/4	1	
Constitutive Signaling by Overexpressed ERBB2 R-HSA-9634285	1	0	0/7	1	
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase R-HSA-176407	1	0	0/18	1	
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding R-HSA-6814122	0.593996945162968	1.14134066626913	1/23	1	GNG11
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding R-HSA-389958	1	0	0/33	1	
Costimulation by the CD28 family R-HSA-388841	0.588414124846452	1.02440949005432	2/51	1	HLA-DPB1;CD3D
Creatine metabolism R-HSA-71288	1	0	0/1	1	
Creation of C4 and C2 activators R-HSA-166786	1	0	0/7	1	
Cristae formation R-HSA-8949613	1	0	0/25	1	
Cross-presentation of particulate exogenous antigens (phagosomes) R-HSA-1236973	1	0	0/5	1	
Cross-presentation of soluble exogenous antigens (endosomes) R-HSA-1236978	1	0	0/45	1	
Cyclin A/B1/B2 associated events during G2/M transition R-HSA-69273	0.444157921496459	1.79695363687115	1/15	1	CDK1
Cyclin A:Cdk2-associated events at S phase entry R-HSA-69656	1	0	0/74	1	
Cyclin D associated events in G1 R-HSA-69231	1	0	0/43	1	
Cyclin E associated events during G1/S transition  R-HSA-69202	1	0	0/72	1	
Cysteine formation from homocysteine R-HSA-1614603	1	0	0/1	1	
Cytochrome P450 - arranged by substrate type R-HSA-211897	1	0	0/16	1	
Cytochrome c-mediated apoptotic response R-HSA-111461	1	0	0/5	1	
Cytoprotection by HMOX1 R-HSA-9707564	0.300019845417096	1.61312961234438	3/50	1	STAT3;NLRP3;TXNIP
Cytosolic iron-sulfur cluster assembly R-HSA-2564830	1	0	0/2	1	
Cytosolic tRNA aminoacylation R-HSA-379716	1	0	0/7	1	
DAG and IP3 signaling R-HSA-1489509	0.248425588459113	2.19660615388955	2/25	1	NBEA;PDE1A
DAP12 interactions R-HSA-2172127	1	0	0/23	1	
DAP12 signaling R-HSA-2424491	1	0	0/21	1	
DARPP-32 events R-HSA-180024	1	0	0/14	1	
DCC mediated attractive signaling R-HSA-418885	1	0	0/9	1	
DDX58/IFIH1-mediated induction of interferon-alpha/beta R-HSA-168928	0.262833768562415	1.58295641989391	4/68	1	NFKB1;NFKBIB;RELA;NFKB2
DNA Damage Bypass R-HSA-73893	1	0	0/25	1	
DNA Damage Recognition in GG-NER R-HSA-5696394	1	0	0/18	1	
DNA Damage Reversal R-HSA-73942	1	0	0/0	1	
DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586	0.928677821614972	0.37619150538749	1/67	1	TP53
DNA Double Strand Break Response R-HSA-5693606	0.90948487596577	0.414455862495556	1/61	1	TP53
DNA Double-Strand Break Repair R-HSA-5693532	0.980895695626467	0.248638260769672	1/100	1	TP53
DNA Repair R-HSA-73894	0.999188551625416	0.136211504964731	1/178	1	TP53
DNA Replication Pre-Initiation R-HSA-69002	1	0	0/134	1	
DNA Replication R-HSA-69306	1	0	0/150	1	
DNA methylation R-HSA-5334118	1	0	0/57	1	
DNA replication initiation R-HSA-68952	1	0	0/3	1	
DNA strand elongation R-HSA-69190	1	0	0/13	1	
DSCAM interactions R-HSA-376172	1	0	0/1	1	
Dasatinib-resistant KIT mutants R-HSA-9669914	1	0	0/1	1	
Deactivation of the beta-catenin transactivating complex R-HSA-3769402	0.679350220548248	0.895430725697207	1/29	1	CTNNB1
Deadenylation of mRNA R-HSA-429947	1	0	0/18	1	
Deadenylation-dependent mRNA decay R-HSA-429914	1	0	0/39	1	
Death Receptor Signaling R-HSA-73887	0.874863962863832	0.551830928388456	2/92	1	NFKB1;RELA
Dectin-1 mediated noncanonical NF-kB signaling R-HSA-5607761	0.395480531388637	1.35078906397564	3/59	1	RELA;RELB;NFKB2
Dectin-2 family R-HSA-5621480	1	0	0/12	1	
Defective ABCA1 causes TGD R-HSA-5682113	1	0	0/2	1	
Defective ABCA12 causes ARCI4B R-HSA-5682294	1	0	0/1	1	
Defective ABCA3 causes SMDP3 R-HSA-5683678	1	0	0/0	1	
Defective ABCA3 causes SMDP3 R-HSA-5688399	1	0	0/0	1	
Defective ABCB11 causes PFIC2 and BRIC2 R-HSA-5678520	1	0	0/1	1	
Defective ABCB4 causes PFIC3, ICP3 and GBD1 R-HSA-5678771	1	0	0/0	1	
Defective ABCB6 causes MCOPCB7 R-HSA-5683371	1	0	0/0	1	
Defective ABCC2 causes DJS R-HSA-5679001	1	0	0/0	1	
Defective ABCC6 causes PXE R-HSA-5690338	1	0	0/0	1	
Defective ABCC8 can cause hypo- and hyper-glycemias R-HSA-5683177	1	0	0/0	1	
Defective ABCC9 causes CMD10, ATFB12 and Cantu syndrome R-HSA-5678420	1	0	0/1	1	
Defective ABCD1 causes ALD R-HSA-5684045	1	0	0/0	1	
Defective ABCD4 causes MAHCJ R-HSA-5683329	1	0	0/2	1	
Defective ABCG5 causes sitosterolemia R-HSA-5679096	1	0	0/0	1	
Defective ABCG8 causes GBD4 and sitosterolemia R-HSA-5679090	1	0	0/0	1	
Defective ACTH causes obesity and POMCD R-HSA-5579031	1	0	0/1	1	
Defective ACY1 causes encephalopathy R-HSA-5579007	1	0	0/0	1	
Defective ADA disrupts (deoxy)adenosine deamination R-HSA-9734735	1	0	0/0	1	
Defective AHCY causes HMAHCHD R-HSA-5578997	1	0	0/1	1	
Defective ALG1 causes CDG-1k R-HSA-4549380	1	0	0/0	1	
Defective ALG11 causes CDG-1p R-HSA-4551295	1	0	0/0	1	
Defective ALG12 causes CDG-1g R-HSA-4720489	1	0	0/0	1	
Defective ALG14 causes ALG14-CMS R-HSA-5633231	1	0	0/0	1	
Defective ALG2 causes CDG-1i R-HSA-4549349	1	0	0/0	1	
Defective ALG3 causes CDG-1d R-HSA-4720475	1	0	0/1	1	
Defective ALG6 causes CDG-1c R-HSA-4724289	1	0	0/0	1	
Defective ALG8 causes CDG-1h R-HSA-4724325	1	0	0/0	1	
Defective ALG9 causes CDG-1l R-HSA-4720454	1	0	0/0	1	
Defective AMN causes MGA1 R-HSA-3359462	1	0	0/0	1	
Defective APRT disrupts adenine salvage R-HSA-9734195	1	0	0/1	1	
