term	term_id	variable	odds_ratio	overlap	p.value	adj.p.value	log10pvalue	genes
Regulation of RUNX2 expression and activity R-HSA-8939902	R-HSA-8939902	Fibrosis	6.64049641431387	5/72	0.00139666087168885	0.0243864339043566	1.61285170312589	MSX2;TWIST1;CBFB;STAT1;RUNX2
Regulation of TP53 Activity R-HSA-5633007	R-HSA-5633007	Fibrosis	5.43982880825129	9/160	9.17749543019041e-05	0.00236476435647819	2.62621212925173	MAPK14;TAF7;TP63;TP53;PRDM1;BRCA1;TAF1;TBP;PML
Regulation of TP53 Activity through Phosphorylation R-HSA-6804756	R-HSA-6804756	Fibrosis	6.2479775362289	6/92	0.000648983546472035	0.0133519560646262	1.87445510539725	MAPK14;TAF7;TP53;BRCA1;TAF1;TBP
Regulation of TP53 Expression R-HSA-6804754	R-HSA-6804754	Fibrosis	Inf	2/2	0.00013082543385246	0.00324495982658345	2.48879067550495	PRDM1;TP53
Regulation of beta-cell development R-HSA-186712	R-HSA-186712	Fibrosis	14.9872260768556	6/42	7.62244635691768e-06	0.000280971842100827	3.55133720120871	FOXA2;MAFA;HNF1B;NOTCH1;FOXA3;HNF1A
Regulation of gene expression in beta cells R-HSA-210745	R-HSA-210745	Fibrosis	20.8418340243703	4/21	8.53310722553345e-05	0.00222028103691821	2.65359205029805	FOXA2;MAFA;HNF1A;FOXA3
Regulation of lipid metabolism by PPARalpha R-HSA-400206	R-HSA-400206	Fibrosis	4.78678600362043	6/118	0.00235478236917131	0.0378763176229131	1.42163225020167	NRF1;SIN3A;NFYB;SP1;PPARG;NFYA
Repression of WNT target genes R-HSA-4641265	R-HSA-4641265	Fibrosis	23.9872403904968	3/14	0.000490726353886035	0.0104191019457083	1.98216971259421	MYC;LEF1;TCF7L2
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	R-HSA-9735871	Fibrosis	20.2933471383627	3/16	0.000742385959710259	0.0147036741572465	1.83257413009274	SMAD4;SP1;SMAD3
SARS-CoV-1-host interactions R-HSA-9692914	R-HSA-9692914	Fibrosis	5.83751766210721	6/98	0.000905933372247114	0.0168136165730338	1.77433886069632	NFKB1;SMAD3;SMAD4;SP1;RUNX1;RELA
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	R-HSA-3315487	Fibrosis	Inf	3/3	1.47910888447096e-06	7.85110995877186e-05	4.10506894008366	SMAD2;SMAD3;SMAD4
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	R-HSA-3304356	Fibrosis	43.6080026249824	2/6	0.00190395939597626	0.0311920261538333	1.50595641367347	SMAD2;SMAD3
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	R-HSA-2173796	Fibrosis	26.111890055007	8/36	5.60986788003347e-09	6.47329971896036e-07	6.18887428433428	SMAD2;SMAD4;SMAD7;E2F4;MYC;JUNB;SP1;SMAD3
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	R-HSA-3311021	Fibrosis	Inf	3/3	1.47910888447096e-06	7.85110995877186e-05	4.10506894008366	SMAD2;SMAD3;SMAD4
STAT3 nuclear events downstream of ALK signaling R-HSA-9701898	R-HSA-9701898	Fibrosis	50.5924303493301	4/11	5.14354501418143e-06	0.000216682039168849	3.66417708597199	PRDM1;SIN3A;STAT3;HIF1A
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	R-HSA-3108232	Fibrosis	7.87462468202609	14/183	2.14230611381694e-08	2.18680016387314e-06	5.66019090223558	SIN3A;AR;PGR;SP3;SUZ12;NR5A1;PPARG;TP53;RARA;SMC3;BRCA1;TRIM28;RELA;PML
SUMOylation R-HSA-2990846	R-HSA-2990846	Fibrosis	7.6009555250148	14/189	3.22879521541249e-08	2.86871083751219e-06	5.54231322589198	SIN3A;AR;PGR;SP3;SUZ12;NR5A1;PPARG;TP53;RARA;SMC3;BRCA1;TRIM28;RELA;PML
SUMOylation of intracellular receptors R-HSA-4090294	R-HSA-4090294	Fibrosis	17.8507131632798	5/30	2.08980485653536e-05	0.000660278820148196	3.1802726334256	RARA;NR5A1;AR;PGR;PPARG
Signal Transduction R-HSA-162582	R-HSA-162582	Fibrosis	3.64739671465302	67/2605	9.83782552818217e-13	2.23799157010596e-10	9.65014155367155	STAT1;SALL4;TCF4;RUNX1;CREB1;PML;SMAD4;JUN;JUND;LEF1;ETV4;MYC;FOSB;SP1;SRF;GATA3;RELA;TBP;SMAD7;CBFB;EGR2;MIB2;POU2F1;ATF2;AR;PRDM1;EGR1;IKZF1;REST;NOTCH1;FOS;SMC3;NFKB1;STAT3;TCF7L2;RARA;JUNB;EZH2;GLI1;PPARD;PPARG;MEF2A;CHD1;FOSL1;CTNNB1;YY1;SIN3A;PGR;USF1;MYB;SRY;SOX9;TP53;HIF1A;SMAD3;ELF3;FOXA1;SMARCA4;ABL1;SOX2;PBX1;MAPK14;SUZ12;STAT5B;SMAD2;E2F4;ASCL1
Signaling by ALK R-HSA-201556	R-HSA-201556	Fibrosis	17.8507131632798	5/30	2.08980485653536e-05	0.000660278820148196	3.1802726334256	STAT3;SIN3A;PRDM1;MYC;HIF1A
Signaling by ALK fusions and activated point mutants R-HSA-9725370	R-HSA-9725370	Fibrosis	8.5668035891382	8/93	1.09231961748964e-05	0.000377323703643606	3.42328591136867	STAT1;FOXM1;STAT3;JUN;NOTCH1;TP53;TWIST1;JUNB
Signaling by ALK in cancer R-HSA-9700206	R-HSA-9700206	Fibrosis	8.5668035891382	8/93	1.09231961748964e-05	0.000377323703643606	3.42328591136867	STAT1;FOXM1;STAT3;JUN;NOTCH1;TP53;TWIST1;JUNB
Signaling by Activin R-HSA-1502540	R-HSA-1502540	Fibrosis	18.8350898425809	3/17	0.000893933705680517	0.0168136165730338	1.77433886069632	SMAD2;SMAD4;SMAD3
Signaling by FGFR1 in disease R-HSA-5655302	R-HSA-5655302	Fibrosis	10.412797860248	4/38	0.000905047285453737	0.0168136165730338	1.77433886069632	STAT5B;CUX1;STAT3;STAT1
Signaling by Interleukins R-HSA-449147	R-HSA-449147	Fibrosis	6.01679039761756	26/473	1.91240180255918e-11	3.38367625599471e-09	8.47061119615341	BCL6;STAT1;ZEB1;CEBPD;FOS;CREB1;TP53;NANOG;NFKB1;HIF1A;SMAD3;STAT3;JUN;POU2F1;ATF2;JUNB;SMARCA4;MYC;SOX2;MEF2A;TWIST1;MAPK14;STAT5B;GATA3;MUC1;RELA
Signaling by KIT in disease R-HSA-9669938	R-HSA-9669938	Fibrosis	15.5160189478163	3/20	0.00146142522143301	0.0250233712108594	1.60165418146731	STAT5B;STAT3;STAT1
Signaling by NODAL R-HSA-1181150	R-HSA-1181150	Fibrosis	13.1851599237667	3/23	0.00221402604624089	0.0358294215044105	1.44576020382023	SMAD2;SMAD4;SMAD3
Signaling by NOTCH R-HSA-157118	R-HSA-157118	Fibrosis	5.22777622798591	13/246	4.79040766072426e-06	0.000205060353734874	3.68811829779126	STAT1;HIF1A;SMAD3;ELF3;MYC;MIB2;IKZF1;PBX1;JUN;NOTCH1;RUNX1;CREB1;TP53
Signaling by NOTCH3 R-HSA-9012852	R-HSA-9012852	Fibrosis	10.1274335609452	5/49	0.000234875246896852	0.00542051221968909	2.26595967219342	IKZF1;PBX1;STAT1;NOTCH1;MIB2
Signaling by NTRK1 (TRKA) R-HSA-187037	R-HSA-187037	Fibrosis	14.4704728231957	15/115	3.16095994387187e-12	5.99227692216853e-10	9.22240812471601	JUND;SRF;FOSL1;STAT3;EGR1;FOSB;MAPK14;REST;EGR2;FOS;CREB1;ATF2;MEF2A;ASCL1;JUNB
Signaling by NTRKs R-HSA-166520	R-HSA-166520	Fibrosis	12.1414285714779	15/134	3.00338234983475e-11	4.98186047278839e-09	8.30260843993613	JUND;SRF;FOSL1;STAT3;EGR1;FOSB;MAPK14;REST;EGR2;FOS;CREB1;ATF2;MEF2A;ASCL1;JUNB
Signaling by Nuclear Receptors R-HSA-9006931	R-HSA-9006931	Fibrosis	8.60557302065328	23/296	2.76053325610711e-13	7.32645526170827e-11	10.1351060980241	JUND;PGR;SRF;PPARD;USF1;MYC;FOSB;MYB;SP1;FOXA1;JUN;CBFB;FOS;RUNX1;YY1;CREB1;RARA;POU2F1;SMC3;ATF2;GATA3;CHD1;TBP
Signaling by Receptor Tyrosine Kinases R-HSA-9006934	R-HSA-9006934	Fibrosis	4.51619990897665	23/532	3.24270252921498e-08	2.86871083751219e-06	5.54231322589198	SIN3A;PGR;STAT1;EGR1;REST;EGR2;FOS;CREB1;HIF1A;STAT3;ATF2;JUNB;JUND;MYC;FOSB;PRDM1;MEF2A;SRF;FOSL1;CTNNB1;MAPK14;STAT5B;ASCL1
Signaling by TGF-beta Receptor Complex R-HSA-170834	R-HSA-170834	Fibrosis	9.7187034266217	9/94	1.2242581176489e-06	7.38450237327314e-05	4.13167876559552	STAT1;SMAD3;SMAD4;SMAD7;MYC;SP1;SMAD2;E2F4;JUNB
Signaling by TGF-beta Receptor Complex in Cancer R-HSA-3304351	R-HSA-3304351	Fibrosis	52.6864070703257	3/8	7.94071404293115e-05	0.00208659951187518	2.68056089854982	SMAD2;SMAD4;SMAD3
Signaling by TGFB family members R-HSA-9006936	R-HSA-9006936	Fibrosis	7.16563750280339	9/124	1.22294605113585e-05	0.000416115233296737	3.3807863851068	STAT1;SMAD3;SMAD4;SMAD7;MYC;SP1;SMAD2;E2F4;JUNB
Signaling by cytosolic FGFR1 fusion mutants R-HSA-1839117	R-HSA-1839117	Fibrosis	25.3031859284681	4/18	4.48088120234341e-05	0.00127873749580854	2.89321860002692	STAT5B;STAT3;STAT1;CUX1
Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants R-HSA-9670439	R-HSA-9670439	Fibrosis	15.5160189478163	3/20	0.00146142522143301	0.0250233712108594	1.60165418146731	STAT5B;STAT3;STAT1
Specification of the neural plate border R-HSA-9834899	R-HSA-9834899	Fibrosis	18.8350898425809	3/17	0.000893933705680517	0.0168136165730338	1.77433886069632	SOX2;CTNNB1;MYB
TCF dependent signaling in response to WNT R-HSA-201681	R-HSA-201681	Fibrosis	3.64310962879574	9/233	0.00144208431483504	0.0250149788991647	1.60179985911998	SMARCA4;LEF1;CTNNB1;MYC;SRY;TCF4;SOX2;TCF7L2;SOX9
TGF-beta receptor signaling activates SMADs R-HSA-2173789	R-HSA-2173789	Fibrosis	8.22816772650101	4/47	0.0020197622541331	0.0328861903218972	1.48298643414908	SMAD2;SMAD4;SMAD7;SMAD3
TGFBR1 KD Mutants in Cancer R-HSA-3656532	R-HSA-3656532	Fibrosis	43.6080026249824	2/6	0.00190395939597626	0.0311920261538333	1.50595641367347	SMAD2;SMAD3
TP53 Regulates Transcription of DNA Repair Genes R-HSA-6796648	R-HSA-6796648	Fibrosis	7.81214633570856	5/62	0.000707666517758831	0.0143369995277247	1.84354172906564	ATF2;JUN;TP53;FOS;BRCA1
TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain R-HSA-6803205	R-HSA-6803205	Fibrosis	23.9872403904968	3/14	0.000490726353886035	0.0104191019457083	1.98216971259421	BCL6;TP53;TP63
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation R-HSA-975138	R-HSA-975138	Fibrosis	8.97308992362534	9/101	2.24665791793206e-06	0.000114665963734456	3.94056547447822	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
TRIF (TICAM1)-mediated TLR4 signaling  R-HSA-937061	R-HSA-937061	Fibrosis	8.24984445530367	9/109	4.24614488214407e-06	0.000185876630261216	3.7307752094029	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Toll Like Receptor 10 (TLR10) Cascade R-HSA-168142	R-HSA-168142	Fibrosis	9.49321333374731	9/96	1.4637650575869e-06	7.85110995877186e-05	4.10506894008366	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Toll Like Receptor 2 (TLR2) Cascade R-HSA-181438	R-HSA-181438	Fibrosis	7.77907372227838	9/115	6.6099954899626e-06	0.000254245333773344	3.59474700904468	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	R-HSA-168164	Fibrosis	8.59624925508162	9/105	3.11055897485061e-06	0.000147418277129527	3.8314486686858	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	R-HSA-166016	Fibrosis	6.04714241414009	9/145	4.26728868375254e-05	0.00123102001811731	2.90973488477202	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Toll Like Receptor 5 (TLR5) Cascade R-HSA-168176	R-HSA-168176	Fibrosis	9.49321333374731	9/96	1.4637650575869e-06	7.85110995877186e-05	4.10506894008366	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	R-HSA-168181	Fibrosis	8.77979079022275	9/103	2.64841962949787e-06	0.000130164920309025	3.88550604317913	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	R-HSA-168138	Fibrosis	8.50566097804317	9/106	3.36654725197745e-06	0.000154048558737037	3.81234236054392	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Toll Like Receptor TLR1:TLR2 Cascade R-HSA-168179	R-HSA-168179	Fibrosis	7.77907372227838	9/115	6.6099954899626e-06	0.000254245333773344	3.59474700904468	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Toll Like Receptor TLR6:TLR2 Cascade R-HSA-168188	R-HSA-168188	Fibrosis	8.00756814071054	9/112	5.31628714557592e-06	0.000217068093605515	3.66340400791086	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Toll-like Receptor Cascades R-HSA-168898	R-HSA-168898	Fibrosis	5.19442564331612	9/167	0.000127377513540698	0.00318924453714163	2.49631217970354	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Transcription of E2F targets under negative control by DREAM complex R-HSA-1362277	R-HSA-1362277	Fibrosis	16.484760247379	3/19	0.00125266569555564	0.0224785066521636	1.64823254427146	E2F4;MYC;MAX
Transcriptional Regulation by E2F6 R-HSA-8953750	R-HSA-8953750	Fibrosis	19.2742970095786	6/34	2.10677859214256e-06	0.000109635105559732	3.96005036090932	SUZ12;E2F6;CBX3;BRCA1;MAX;EZH2
Transcriptional Regulation by MECP2 R-HSA-8986944	R-HSA-8986944	Fibrosis	7.67697437396565	5/63	0.000761682399733685	0.0149741117695793	1.8246589295404	SIN3A;SOX2;NOTCH1;PPARG;CREB1
Transcriptional Regulation by TP53 R-HSA-3700989	R-HSA-3700989	Fibrosis	3.75178567164117	14/363	7.0617233275044e-05	0.00189311249608047	2.72282357780834	BCL6;FOS;TP53;PML;JUN;ATF2;BRCA1;PRDM1;MAPK14;TAF7;TP63;E2F4;TAF1;TBP
Transcriptional Regulation by VENTX R-HSA-8853884	R-HSA-8853884	Fibrosis	15.4155550278353	6/41	6.59517221927923e-06	0.000254245333773344	3.59474700904468	CTNNB1;LEF1;TCF7L2;NFKB1;RELA;TP53
Transcriptional activation of mitochondrial biogenesis R-HSA-2151201	R-HSA-2151201	Fibrosis	8.91149290456581	5/55	0.00040558119809284	0.00897010416448664	2.04720251372301	NRF1;ATF2;CRTC1;CRTC3;CREB1
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer R-HSA-2173793	R-HSA-2173793	Fibrosis	19.7233114356122	9/51	5.30314618134352e-09	6.3975227114935e-07	6.19398816367309	SMAD2;SMAD4;SMAD7;E2F4;STAT1;MYC;JUNB;SP1;SMAD3
Transcriptional and post-translational regulation of MITF-M expression and activity R-HSA-9856649	R-HSA-9856649	Fibrosis	13.1187360185185	5/39	7.77298247475372e-05	0.00206294954879964	2.68551139294097	SOX10;SOX2;CTNNB1;LEF1;CREB1
Transcriptional regulation by RUNX1 R-HSA-8878171	R-HSA-8878171	Fibrosis	6.44819508249444	15/237	8.27728889168685e-08	7.08642732856029e-06	5.14957266221454	NFE2;ELF1;SIN3A;SMARCA4;ABL1;SPI1;TCF3;MYB;GATA2;CBFB;RUNX1;RUNX2;GATA1;GATA3;PML
Transcriptional regulation by RUNX2 R-HSA-8878166	R-HSA-8878166	Fibrosis	8.47118716881675	10/119	1.03549017270595e-06	7.23208136410945e-05	4.14073669650048	AR;ABL1;STAT1;SMAD4;MSX2;CBFB;SOX9;RUNX1;RUNX2;TWIST1
Transcriptional regulation by RUNX3 R-HSA-8878159	R-HSA-8878159	Fibrosis	12.0789638622976	11/96	1.14728801645957e-08	1.21796095827348e-06	5.91436663278536	LEF1;SMAD3;SMAD4;CTNNB1;TEAD2;MYC;TCF7L2;CBFB;NOTCH1;RUNX1;TP53
Transcriptional regulation of granulopoiesis R-HSA-9616222	R-HSA-9616222	Fibrosis	14.6788784404172	12/89	3.51107428804354e-10	4.90441640024608e-08	7.30941266396844	LEF1;STAT3;SPI1;MYC;KLF5;MYB;GATA2;CBFB;RUNX1;CREB1;RARA;PML
Transcriptional regulation of pluripotent stem cells R-HSA-452723	R-HSA-452723	Fibrosis	44.1999712216571	10/31	1.01190274458446e-12	2.23799157010596e-10	9.65014155367155	SALL4;SMAD2;SMAD4;KLF4;STAT3;SOX2;PBX1;NR5A1;NANOG;GATA6
Transcriptional regulation of testis differentiation R-HSA-9690406	R-HSA-9690406	Fibrosis	26.3707802184451	3/13	0.00038882571094977	0.00868723524684464	2.06111841780747	SRY;NR5A1;SOX9
Transcriptional regulation of white adipocyte differentiation R-HSA-381340	R-HSA-381340	Fibrosis	8.213667576397	7/84	4.85938299036859e-05	0.00135542807307969	2.86792352367066	NFKB1;KLF4;CEBPD;KLF5;EGR2;PPARG;RELA
Ub-specific processing proteases R-HSA-5689880	R-HSA-5689880	Fibrosis	3.8531899563123	9/221	0.000996624592791877	0.0183683449254836	1.73592997391258	AR;HIF1A;SMAD3;SMAD4;SMAD7;MYC;TP53;SMAD2;GATA3
ATF4 activates genes in response to endoplasmic reticulum  stress R-HSA-380994	R-HSA-380994	Steatosis	11.4877932510517	4/27	0.000691674677149665	0.0116923859436638	1.93209685783417	NFYA;ATF4;NFYB;ATF3
ATF6 (ATF6-alpha) activates chaperone genes R-HSA-381183	R-HSA-381183	Steatosis	28.1590046737655	3/10	0.000384312964658898	0.00708310144586608	2.14977653808805	ATF4;NFYB;NFYA
ATF6 (ATF6-alpha) activates chaperones R-HSA-381033	R-HSA-381033	Steatosis	21.9152178267432	3/12	0.000688935863893563	0.0116923859436638	1.93209685783417	ATF4;NFYB;NFYA
Activation of HOX genes during differentiation R-HSA-5619507	R-HSA-5619507	Steatosis	6.07115877194307	10/122	1.6284344749669e-05	0.000540233137070269	3.26741878037555	RXRA;CTCF;SUZ12;PBX1;JUN;EGR2;YY1;RARA;MAFB;EZH2
Activation of NOXA and translocation to mitochondria R-HSA-111448	R-HSA-111448	Steatosis	43.5342817279396	2/5	0.00223470154109351	0.0324092780877714	1.48933064271013	E2F1;TP53
Activation of PUMA and translocation to mitochondria R-HSA-139915	R-HSA-139915	Steatosis	32.8411487066416	3/9	0.000272058362782626	0.00523219489003688	2.28131608767858	E2F1;TP53;TP63
Activation of anterior HOX genes in hindbrain development during early embryogenesis R-HSA-5617472	R-HSA-5617472	Steatosis	6.07115877194307	10/122	1.6284344749669e-05	0.000540233137070269	3.26741878037555	RXRA;CTCF;SUZ12;PBX1;JUN;EGR2;YY1;RARA;MAFB;EZH2
Activation of gene expression by SREBF (SREBP) R-HSA-2426168	R-HSA-2426168	Steatosis	13.4403564668692	7/42	2.88195763086299e-06	0.000159348240673133	3.79765272710815	SREBF2;RXRA;NFYA;MTF1;NFYB;SP1;SREBF1
Activation of the AP-1 family of transcription factors R-HSA-450341	R-HSA-450341	Steatosis	44.0429860655629	4/10	1.0130958404658e-05	0.000407387327363066	3.38999248476613	FOS;JUN;ATF2;MAPK14
Activation of the TFAP2 (AP-2) family of transcription factors R-HSA-8866907	R-HSA-8866907	Steatosis	21.9152178267432	3/12	0.000688935863893563	0.0116923859436638	1.93209685783417	TFAP2A;TFAP2C;TFAP2D
Adherens junctions interactions R-HSA-418990	R-HSA-418990	Steatosis	6.2549516811183	5/58	0.00184023349054001	0.0282310964386889	1.5492722544062	FOXF1;SOX10;CTNNB1;SNAI1;SP1
Adipogenesis R-HSA-9843745	R-HSA-9843745	Steatosis	7.61123343058204	11/110	8.52793994683306e-07	5.26352386485929e-05	4.2787234036298	NFKB1;SREBF1;SMAD4;RXRA;KLF4;CEBPD;KLF5;SREBF2;EGR2;PPARG;RELA
Aryl hydrocarbon receptor signalling R-HSA-8937144	R-HSA-8937144	Steatosis	32.6536755313424	2/6	0.00331855265576038	0.0449359119815717	1.34740643980743	AHR;ARNT
Binding of TCF/LEF:CTNNB1 to target gene promoters R-HSA-4411364	R-HSA-4411364	Steatosis	66.0143602514123	4/8	3.45862443907604e-06	0.000170308231776508	3.76876436008958	CTNNB1;MYC;LEF1;TCF7L2
CD209 (DC-SIGN) signaling R-HSA-5621575	R-HSA-5621575	Steatosis	10.9497612687023	3/21	0.00376630773354089	0.0498940284037065	1.30195143005818	RELB;NFKB1;RELA
CLEC7A/inflammasome pathway R-HSA-5660668	R-HSA-5660668	Steatosis	32.6536755313424	2/6	0.00331855265576038	0.0449359119815717	1.34740643980743	RELA;NFKB1
Cardiogenesis R-HSA-9733709	R-HSA-9733709	Steatosis	23.5286635995107	7/27	1.14971488975721e-07	7.82395722414266e-06	5.10657353262863	SMAD4;MYOCD;CTNNB1;TBX5;LEF1;SRF;GATA6
Cellular Senescence R-HSA-2559583	R-HSA-2559583	Steatosis	5.29955440906522	14/197	1.77975359549103e-06	0.000100499277498579	3.99783706042766	NFKB1;HMGA1;STAT3;SP1;MAPK14;SUZ12;JUN;FOS;TP53;E2F1;ETS1;RELA;ETS2;EZH2
Cellular response to chemical stress R-HSA-9711123	R-HSA-9711123	Steatosis	3.67775822598897	11/214	0.000425949947791385	0.00779635283750576	2.10810851435762	SIN3A;NFKB1;RXRA;STAT3;MYC;SP1;NOTCH1;ATF4;NFE2L2;BRCA1;RELA
Cellular responses to stimuli R-HSA-8953897	R-HSA-8953897	Steatosis	3.31465367458969	35/832	2.62503689465206e-08	2.24737029626018e-06	5.64832536355199	SIN3A;PGR;ARNT;HMGA1;NOTCH1;FOS;CREB1;TP53;NFYA;E2F1;ETS1;NFKB1;HIF1A;NFYB;CRTC1;STAT3;JUN;ATF2;MTF1;BRCA1;EZH2;AR;RXRA;MYC;ATF3;SP1;NR3C1;ATF4;NFE2L2;MAPK14;SUZ12;RORA;CRTC3;RELA;ETS2
Cellular responses to stress R-HSA-2262752	R-HSA-2262752	Steatosis	3.25357408017271	34/818	5.80506354979178e-08	4.27962185031872e-06	5.36859460378481	SIN3A;PGR;ARNT;HMGA1;NOTCH1;FOS;CREB1;TP53;NFYA;E2F1;ETS1;NFKB1;HIF1A;NFYB;CRTC1;STAT3;JUN;ATF2;BRCA1;EZH2;AR;RXRA;MYC;ATF3;SP1;NR3C1;ATF4;NFE2L2;MAPK14;SUZ12;RORA;CRTC3;RELA;ETS2
Circadian Clock R-HSA-400253	R-HSA-400253	Steatosis	11.3817067705686	10/70	9.25354461892232e-08	6.46287037332101e-06	5.18957455469406	ATF2;CRTC1;NR3C1;RXRA;RORA;BHLHE40;HIF1A;CRTC3;CREB1;SREBF1
Cytokine Signaling in Immune system R-HSA-1280215	R-HSA-1280215	Steatosis	3.38804364034384	34/789	2.39358151706714e-08	2.11752178209873e-06	5.67417211356083	BCL6;STAT1;ZEB1;SMAD7;EGR1;CEBPD;FOS;CREB1;TP53;NANOG;NFKB1;HIF1A;SMAD3;STAT3;JUN;POU2F1;ATF2;JUNB;RELB;IRF3;SMARCA4;IRF1;MYC;IRF6;SOX2;MEF2A;TWIST1;MAPK14;STAT5B;GATA3;IRF2;RORA;MUC1;RELA
Deactivation of the beta-catenin transactivating complex R-HSA-3769402	R-HSA-3769402	Steatosis	11.1304684948604	6/42	3.79258658567281e-05	0.0010376829689047	2.98393531111738	SRY;SOX2;CTNNB1;LEF1;TCF7L2;SOX9
Deubiquitination R-HSA-5688426	R-HSA-5688426	Steatosis	2.83354984730956	12/299	0.00205657757060748	0.0311894678422414	1.50599203515468	AR;HIF1A;SMAD3;SMAD4;SMAD7;MYC;YY1;ESR1;TP53;SMAD2;GATA3;BRCA1
Developmental Biology R-HSA-1266738	R-HSA-1266738	Steatosis	5.7744150835349	76/1422	3.62213742123004e-25	2.40328817898613e-22	21.6191941496957	CEBPD;SALL4;MYOD1;TCF4;RUNX1;CREB1;SMAD4;TCF3;JUN;MAFA;LEF1;SREBF1;RXRA;MYC;KLF5;GATA6;SRF;GATA3;TBX5;RELA;TEAD4;HNF1B;CBFB;EGR2;GATA2;HNF1A;FOXA2;NR5A2;GFI1;HNF4A;NOTCH1;FOXA3;NANOG;NFKB1;STAT3;TEAD2;NR5A1;TCF7L2;RARA;EZH2;TFAP2A;TFAP2C;SREBF2;WT1;PPARG;INSM1;MEF2A;CTNNB1;YY1;TP63;MYOCD;MAFB;SIN3A;KLF4;USF1;MYB;SRY;SOX9;TP53;E2F1;SMAD3;FOXA1;SOX10;TBX2;SMARCA4;ABL1;FOXF1;SPI1;CTCF;SOX2;PBX1;FOXC1;MAPK14;SUZ12;SMAD2;SNAI1
Disease R-HSA-1643685	R-HSA-1643685	Steatosis	1.74010007488818	44/1881	0.00175457825236503	0.0270735504754465	1.56745478631361	STAT1;HMGA1;CEBPD;RUNX1;CREB1;LTF;SMAD4;JUN;MYC;SP1;NFE2L2;RELA;TBP;TRIM28;MIB2;SND1;NR3C1;ESR2;RCOR1;MUC1;REST;NOTCH1;NFKB1;STAT3;TCF7L2;BRCA1;JUNB;EZH2;CUX1;IRF3;TWIST1;CTNNB1;SIN3A;TP53;E2F1;SMAD3;ABL1;FOXM1;ESR1;MAPK14;SUZ12;STAT5B;SMAD2;TAF1
Diseases of signal transduction by growth factor receptors and second messengers R-HSA-5663202	R-HSA-5663202	Steatosis	3.39577600748945	21/459	6.2787440257952e-06	0.000264504549912071	3.57756685298717	STAT1;NOTCH1;CREB1;TP53;SMAD3;SMAD4;STAT3;MIB2;JUN;TCF7L2;SND1;JUNB;CUX1;FOXM1;MYC;ESR1;TWIST1;ESR2;CTNNB1;STAT5B;SMAD2
Downregulation of SMAD2/3:SMAD4 transcriptional activity R-HSA-2173795	R-HSA-2173795	Steatosis	12.7787842674806	5/31	9.49841960703285e-05	0.002173172899747	2.662905719414	SMAD2;SMAD4;SMAD7;STAT1;SMAD3
EGR2 and SOX10-mediated initiation of Schwann cell myelination R-HSA-9619665	R-HSA-9619665	Steatosis	10.5652493292114	4/29	0.000914158454808756	0.0148845186445548	1.8272652055852	SOX10;SMARCA4;EGR2;SREBF2
ESR-mediated signaling R-HSA-8939211	R-HSA-8939211	Steatosis	10.0383844082176	26/220	2.83224215934943e-16	6.83342790083035e-14	13.1653613834408	JUND;PGR;SRF;RAD21;ESR2;USF1;MYC;FOSB;MYB;SP1;NR5A2;USF2;FOXA1;JUN;CBFB;FOS;YY1;RUNX1;ESR1;CREB1;POU2F1;SMC3;ATF2;GATA3;CHD1;TBP
